"Gene_name","Size","nes","TF_Pval","TF_Pval_fdr","TF_logFC","NR_TF_activity","R_TF_activity","delta_TF_activity","logFC_expression","P.Value_expression","P.Value_promoter_methylation","NR_Promoter_Methylation","R_Promoter_Methylation","delta_promoter_methylation","nb_enhancer_hyper","nb_enhancer_hypo","nb_enhancer_unchanged","total_enhancers","Nb_enhancers_changed"
"GPIHBP1",0,0,1,1,0,0,0,0,3.56487859372103,0.421644926776215,0.765837721500767,0.759854823933895,0.752733261548663,0.00712156238523198,0,0,2,2,0
"GPKOW",0,0,1,1,0,0,0,0,4.62916545577355,0.629633697500166,1,0,0,0,0,0,0,0,0
"GPLD1",0,0,1,1,0,0,0,0,-4.40099357197478,0.575346794085451,0.189605636404206,0.152342956037004,0.140959402126761,0.0113835539102427,1,1,6,8,2
"GPM6A",0,0,1,1,0,0,0,0,-4.78084265189806,0.211695828969019,0.0386528586236071,0.153540349371105,0.117032246538414,0.0365081028326907,0,0,2,2,0
"GPM6B",0,0,1,1,0,0,0,0,3.61209800626905,0.234590885516631,1,0,0,0,0,0,0,0,0
"GPN1",0,0,1,1,0,0,0,0,6.30758703592836,0.363457405825018,0.0144206307096893,0.154268098968694,0.128936386157529,0.025331712811165,1,0,8,9,1
"GPN2",0,0,1,1,0,0,0,0,5.00603025183341,0.259841198402789,0.298535341592207,0.431768884330238,0.424491581457664,0.0072773028725745,3,0,3,6,3
"GPN3",0,0,1,1,0,0,0,0,5.22577239600505,0.488616327793996,0.126125567397458,0.0285084991523675,0.031049710059541,-0.00254121090717353,1,0,3,4,1
"GPNMB",0,0,1,1,0,0,0,0,3.85485468665376,0.734373000964607,0.549008124448743,0.861496157894466,0.878732967832774,-0.0172368099383085,0,0,2,2,0
"GPR1",0,0,1,1,0,0,0,0,0,0.875705648315083,0.313338672836987,0.711166912971212,0.740227698588698,-0.029060785617486,0,0,1,1,0
"GPR101",0,0,1,1,0,0,0,0,0,0.757187727561479,1,0,0,0,0,0,0,0,0
"GPR107",0,0,1,1,0,0,0,0,5.92419756865071,0.388381639423405,0.210994584515002,0.0277692321976947,0.025431290536983,0.00233794166071164,0,0,8,8,0
"GPR108",0,0,1,1,0,0,0,0,-5.32857523275883,0.678810138612927,0.00579198914780691,0.26055667966216,0.240918613504469,0.0196380661576905,0,0,1,1,0
"GPR109A",0,0,1,1,0,0,0,0,-2.85221733315932,0.965918017747294,1,0,0,0,0,0,0,0,0
"GPR109B",0,0,1,1,0,0,0,0,-2.52109088975067,0.982463823330577,1,0,0,0,0,0,0,0,0
"GPR110",0,0,1,1,0,0,0,0,1.93045307527245,0.44403714058439,0.812747356121676,0.784248259860308,0.792327928256071,-0.00807966839576313,0,0,5,5,0
"GPR111",0,0,1,1,0,0,0,0,0,0.327559394733138,0.472362812777283,0.782770338731223,0.804824971975375,-0.0220546332441514,0,0,1,1,0
"GPR112",0,0,1,1,0,0,0,0,0,0.834528225310421,1,0,0,0,0,0,0,0,0
"GPR113",0,0,1,1,0,0,0,0,3.99497039827572,0.2084340216436,0.269121248844313,0.102530021665639,0.0961170349402723,0.00641298672536642,0,0,1,1,0
"GPR114",0,0,1,1,0,0,0,0,7.61806464630937,0.0268210079770934,0.0312387589905941,0.378151774906078,0.348650277792378,0.0295014971137002,0,0,0,0,0
"GPR115",0,0,1,1,0,0,0,0,0,0.670759603470191,1,0,0,0,0,0,0,0,0
"GPR116",0,0,1,1,0,0,0,0,-2.25778096182976,0.235110715468362,0.498855073264937,0.825586699985447,0.811523478169814,0.0140632218156339,0,1,1,2,1
"GPR119",0,0,1,1,0,0,0,0,0.703489626130209,0.12782514555748,1,0,0,0,0,0,0,0,0
"GPR12",0,0,1,1,0,0,0,0,-3.82279751677855,0.0907244795558145,1,0,0,0,0,0,0,0,0
"GPR120",0,0,1,1,0,0,0,0,2.59052694316129,0.413694665419089,1,0,0,0,0,0,0,0,0
"GPR123",0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"GPR124",0,0,1,1,0,0,0,0,5.84801948596425,0.329106972541946,0.327267033348032,0.693778915693771,0.673689396670574,0.0200895190231967,1,0,14,15,1
"GPR125",0,0,1,1,0,0,0,0,-5.97554167050226,0.623774624208299,0.0586617331123897,0.452946396253855,0.423796500456089,0.0291498957977661,0,0,0,0,0
"GPR126",0,0,1,1,0,0,0,0,-6.02155128182222,0.348893763117333,0.000398247936762012,0.327150745325179,0.227699506172259,0.0994512391529201,0,0,3,3,0
"GPR128",0,0,1,1,0,0,0,0,2.54407828968451,0.239529271924943,0.924522899035174,0.591745572081625,0.594621381360415,-0.00287580927878939,0,0,2,2,0
"GPR132",0,0,1,1,0,0,0,0,-3.94088061995859,0.795712122426314,0.902593046348442,0.247382871436561,0.244941567871216,0.00244130356534489,0,0,4,4,0
"GPR133",0,0,1,1,0,0,0,0,5.6840496512558,0.165172132060456,0.204960151442161,0.538378756812238,0.567671578361523,-0.029292821549285,1,0,5,6,1
"GPR135",0,0,1,1,0,0,0,0,-0.714886794477002,0.94589631551541,0.0197711592886434,0.504896782068444,0.360007168412835,0.144889613655609,0,1,7,8,1
"GPR137",0,0,1,1,0,0,0,0,-3.80931827494544,0.679960054873272,0.00531718877346247,0.322006491565673,0.283662964993105,0.0383435265725683,1,0,5,6,1
"GPR137B",0,0,1,1,0,0,0,0,4.38723197912038,0.519354949428568,0.0759355604154117,0.141948986544188,0.12354830354272,0.0184006830014688,1,1,16,18,2
"GPR137C",0,0,1,1,0,0,0,0,3.50425868599609,0.038688140321623,0.0241441844480466,0.0428266857085879,0.0383201780548081,0.00450650765377979,0,1,10,11,1
"GPR139",0,0,1,1,0,0,0,0,0,1,0.110253289647128,0.21928061501175,0.180863222157817,0.0384173928539336,0,0,0,0,0
"GPR141",0,0,1,1,0,0,0,0,-4.86440348838193,0.353504564663706,0.0592757573028594,0.869149997032869,0.907763988613091,-0.0386139915802221,1,0,1,2,1
"GPR142",0,0,1,1,0,0,0,0,0.894000480114397,0.368634276155078,0.378165022847219,0.773097000297112,0.79846144417321,-0.0253644438760974,0,0,18,18,0
"GPR143",0,0,1,1,0,0,0,0,2.5138350889562,0.133413026938283,1,0,0,0,0,0,0,0,0
"GPR144",0,0,1,1,0,0,0,0,-2.60588805981939,0.0250136127042242,0.0308862662149296,0.50929239957047,0.448578697621929,0.0607137019485409,0,0,0,0,0
"GPR146",0,0,1,1,0,0,0,0,5.2162533624602,0.636658171875021,3.58803153869435e-06,0.332419707467185,0.24508273499524,0.0873369724719449,0,0,1,1,0
"GPR148",0,0,1,1,0,0,0,0,0,0.38564041599027,0.292083206354762,0.673799153768972,0.7111199514353,-0.0373207976663285,0,0,1,1,0
"GPR149",0,0,1,1,0,0,0,0,0,1,0.00631919732320087,0.300498041134267,0.201095301086801,0.0994027400474655,1,1,2,4,2
"GPR15",0,0,1,1,0,0,0,0,5.149278105739,0.180031388820508,0.122284489847333,0.647514641685075,0.678312055686108,-0.0307974140010331,0,1,11,12,1
"GPR150",0,0,1,1,0,0,0,0,2.39174280502501,0.12907583607444,0.0118538146035489,0.239268315104152,0.199006409807331,0.0402619052968211,0,0,0,0,0
"GPR151",0,0,1,1,0,0,0,0,1.89421122966306,0.31187765687176,0.583135668673836,0.50573501335508,0.532930080084497,-0.0271950667294174,1,0,3,4,1
"GPR152",0,0,1,1,0,0,0,0,4.23683025128559,0.108670547461495,0.160752943523635,0.601891573789661,0.58875115564538,0.0131404181442806,0,0,1,1,0
"GPR153",0,0,1,1,0,0,0,0,-2.60229213472723,0.42819584363394,0.0449654202031378,0.457899824620428,0.41260649515981,0.0452933294606178,0,0,1,1,0
"GPR155",0,0,1,1,0,0,0,0,4.89660127683287,0.705215748843946,0.000681516890891167,0.0782074907877573,0.0585347688197244,0.0196727219680329,0,0,0,0,0
"GPR156",0,0,1,1,0,0,0,0,0,0.895732147384047,0.0210307112713565,0.521873553570342,0.436061502257936,0.0858120513124059,0,0,0,0,0
"GPR157",0,0,1,1,0,0,0,0,-1.59962022899011,0.856607692817084,0.133450062075687,0.214910937713603,0.205920558490746,0.0089903792228575,1,0,7,8,1
"GPR158",0,0,1,1,0,0,0,0,2.68232915535622,0.390035574432784,1,0,0,0,0,0,0,0,0
"GPR160",0,0,1,1,0,0,0,0,-5.01106100032875,0.0572569363180507,0.00284448567445633,0.559380333036039,0.530118146604415,0.0292621864316237,0,0,11,11,0
"GPR161",0,0,1,1,0,0,0,0,-4.66567761257801,0.00905791925227737,0.000167978302789539,0.305435040555633,0.255562420726647,0.0498726198289853,0,0,0,0,0
"GPR162",0,0,1,1,0,0,0,0,5.85926496376286,0.29272384346757,0.0581917032991051,0.617618453172548,0.587415712742348,0.0302027404302001,3,1,15,19,4
"GPR17",0,0,1,1,0,0,0,0,-1.24082588763499,0.125490053856376,0.234330491268655,0.751359543329547,0.728185003420497,0.0231745399090498,0,0,2,2,0
"GPR171",0,0,1,1,0,0,0,0,5.48810596645102,0.114987372078042,1,0,0,0,0,0,1,1,0
"GPR172A",0,0,1,1,0,0,0,0,3.30932154695257,0.858491056471761,1,0,0,0,0,0,0,0,0
"GPR172B",0,0,1,1,0,0,0,0,0,0.830634239488654,1,0,0,0,0,0,0,0,0
"GPR173",0,0,1,1,0,0,0,0,-2.56743037521349,0.582497566115175,1,0,0,0,0,0,0,0,0
"GPR174",0,0,1,1,0,0,0,0,7.01612166543956,0.0131279479418338,1,0,0,0,0,0,0,0,0
"GPR176",0,0,1,1,0,0,0,0,0.186921271862042,0.734205493586354,0.0243574947524182,0.364995507446714,0.325533110016836,0.0394623974298774,0,0,4,4,0
"GPR179",0,0,1,1,0,0,0,0,3.7894038633514,0.097761613427955,0.434190991791352,0.767738086128638,0.789137282631799,-0.0213991965031605,1,0,3,4,1
"GPR18",0,0,1,1,0,0,0,0,3.11428003179153,0.858915312969727,0.211883052312465,0.904540869199586,0.916952177443812,-0.0124113082442259,0,1,28,29,1
"GPR180",0,0,1,1,0,0,0,0,-4.69261555258171,0.278809276109597,0.145136784935637,0.278056057815709,0.261065212564436,0.0169908452512724,0,1,2,3,1
"GPR182",0,0,1,1,0,0,0,0,2.19675141803982,0.051415920255295,0.431633985261998,0.86921963060394,0.858548190872514,0.0106714397314257,1,0,17,18,1
"GPR183",0,0,1,1,0,0,0,0,6.58468004977578,0.365410746139773,0.0504915652306947,0.630691408351829,0.671395327851941,-0.040703919500112,0,2,16,18,2
"GPR19",0,0,1,1,0,0,0,0,-1.99288850305219,0.407727007462967,0.98923561913803,0.248956442849145,0.248679155721698,0.000277287127447096,1,0,15,16,1
"GPR20",0,0,1,1,0,0,0,0,0.379817741200833,0.499539965235928,0.414384324756212,0.677794316196188,0.655627316340038,0.0221669998561504,0,0,0,0,0
"GPR21",0,0,1,1,0,0,0,0,-2.91011487010593,0.582633816924609,0.000327592755253467,0.557461685746136,0.249720515438923,0.307741170307212,0,0,4,4,0
"GPR22",0,0,1,1,0,0,0,0,3.34104307160449,0.205612149557645,0.234960917203795,0.949496054522811,0.960359847067887,-0.0108637925450757,0,0,4,4,0
"GPR25",0,0,1,1,0,0,0,0,1.49644537895953,0.453913742313923,0.0104413886279397,0.767699539162864,0.707931299495849,0.0597682396670146,1,0,3,4,1
"GPR26",0,0,1,1,0,0,0,0,0,1,0.719469464006291,0.461566051691606,0.450202915235241,0.0113631364563644,0,0,7,7,0
"GPR27",0,0,1,1,0,0,0,0,-4.39874536919488,0.499564512171347,0.117394800179496,0.252323079953992,0.211094120088571,0.0412289598654203,0,0,0,0,0
"GPR3",0,0,1,1,0,0,0,0,1.99597881239809,0.815076808817836,0.000804962250260977,0.249801552108617,0.172131463324825,0.0776700887837922,3,0,18,21,3
"GPR31",0,0,1,1,0,0,0,0,0,0.160734574334991,0.105531535678106,0.67852155908818,0.729915202409694,-0.0513936433215139,0,0,4,4,0
"GPR32",0,0,1,1,0,0,0,0,-5.07543684926374,0.269024702304969,0.081845152526605,0.402515085094167,0.372951229778601,0.0295638553155652,0,0,18,18,0
"GPR34",0,0,1,1,0,0,0,0,3.39396196442866,0.00394443145247308,1,0,0,0,0,0,0,0,0
"GPR35",0,0,1,1,0,0,0,0,3.47540406310876,0.773552712679863,0.47864799268221,0.845526321053075,0.829774314707246,0.0157520063458289,0,0,1,1,0
"GPR37",0,0,1,1,0,0,0,0,1.76433252381008,0.388859201780533,0.00909208498154475,0.283736338736597,0.224162456577058,0.0595738821595384,0,0,4,4,0
"GPR37L1",0,0,1,1,0,0,0,0,1.15064986987274,0.719704015556083,0.511192038040402,0.781037587113718,0.796597500948543,-0.0155599138348249,0,0,3,3,0
"GPR39",0,0,1,1,0,0,0,0,0,0.334698716942403,0.114846652696818,0.453737203168172,0.427772471406518,0.0259647317616534,0,0,2,2,0
"GPR4",0,0,1,1,0,0,0,0,-1.30832274772773,0.185409400768673,0.0462719611488015,0.593098049222403,0.570034869037708,0.0230631801846959,0,0,1,1,0
"GPR44",0,0,1,1,0,0,0,0,3.96346379767511,0.109570511234963,1,0,0,0,0,0,0,0,0
"GPR45",0,0,1,1,0,0,0,0,0.558705650259388,0.516573350514087,0.934610760396526,0.863900946192264,0.865489068251453,-0.00158812205918912,1,0,3,4,1
"GPR50",0,0,1,1,0,0,0,0,0,0.936320700105209,1,0,0,0,0,0,0,0,0
"GPR52",0,0,1,1,0,0,0,0,4.46089047638736,0.223114177829015,0.270635866622377,0.854571823226172,0.82593127662944,0.0286405465967313,0,0,0,0,0
"GPR55",0,0,1,1,0,0,0,0,3.61453224353676,0.0925719299456894,0.809334183034906,0.725756346796237,0.722485035376196,0.003271311420041,0,0,0,0,0
"GPR56",0,0,1,1,0,0,0,0,8.82374908379174,0.362987340133334,0.00766719293601953,0.668001977175751,0.620221630720594,0.0477803464551572,3,0,5,8,3
"GPR6",0,0,1,1,0,0,0,0,0,1,0.0377980499279214,0.490452774952306,0.446446764788546,0.0440060101637597,0,0,0,0,0
"GPR61",0,0,1,1,0,0,0,0,0.109117463213061,0.759308773639321,0.533548954102874,0.780175765533761,0.764626310926581,0.0155494546071798,2,0,41,43,2
"GPR62",0,0,1,1,0,0,0,0,0,0.618756876508893,0.242105781386688,0.584814736683363,0.56036039808942,0.0244543385939437,0,0,3,3,0
"GPR63",0,0,1,1,0,0,0,0,-4.47610930386784,0.00836595976259693,0.0137885171818597,0.140010170435129,0.0949541448067371,0.0450560256283914,0,1,0,1,1
"GPR64",0,0,1,1,0,0,0,0,3.07741550021077,0.0949208724175333,1,0,0,0,0,0,0,0,0
"GPR65",0,0,1,1,0,0,0,0,5.52204973427761,0.569375833011949,0.0176678922452597,0.413380029890199,0.556802226273554,-0.143422196383354,1,0,22,23,1
"GPR68",0,0,1,1,0,0,0,0,4.44876748261442,0.315331745942496,0.376656920762921,0.560670421780625,0.539601669245645,0.0210687525349796,0,1,1,2,1
"GPR75",0,0,1,1,0,0,0,0,4.86451352153705,0.0363061187355271,1,0,0,0,0,0,0,0,0
"GPR75-ASB3",0,0,1,1,0,0,0,0,0,1,0.189650455720257,0.159036056943951,0.154435316305969,0.00460074063798163,0,0,0,0,0
"GPR77",0,0,1,1,0,0,0,0,-5.29218493204714,0.500042055253606,1,0,0,0,0,0,0,0,0
"GPR78",0,0,1,1,0,0,0,0,0,1,0.136869113148846,0.702183993636449,0.757853603798718,-0.0556696101622688,0,0,0,0,0
"GPR81",0,0,1,1,0,0,0,0,-0.0662731421234669,0.650456523240592,1,0,0,0,0,0,0,0,0
"GPR82",0,0,1,1,0,0,0,0,3.74450160258435,0.0695272745471875,1,0,0,0,0,0,0,0,0
"GPR83",0,0,1,1,0,0,0,0,0.973192325285114,0.512186382599202,0.0585111146097692,0.326479674288803,0.266153861672232,0.0603258126165711,1,1,3,5,2
"GPR84",0,0,1,1,0,0,0,0,-6.26289278627014,0.0346687400069304,0.00325464494657448,0.531714182246438,0.452478576694679,0.0792356055517596,9,0,21,30,9
"GPR85",0,0,1,1,0,0,0,0,-1.19247157282078,0.763618347956739,0.317847801439321,0.381261191098475,0.323963836025022,0.0572973550734528,0,0,1,1,0
"GPR87",0,0,1,1,0,0,0,0,4.59502742143078,0.226851995749441,0.747354588891524,0.821848095024614,0.815020580154943,0.00682751486967093,0,1,6,7,1
"GPR88",0,0,1,1,0,0,0,0,-1.72131900391557,0.205044183987268,0.0624778625498217,0.336119964109656,0.282451422829369,0.0536685412802873,4,0,4,8,4
"GPR89A",0,0,1,1,0,0,0,0,-4.06567691146163,0.595736139555299,1,0,0,0,0,0,0,0,0
"GPR89B",0,0,1,1,0,0,0,0,-3.41293004130662,0.70343426053163,1,0,0,0,0,0,0,0,0
"GPR89C",0,0,1,1,0,0,0,0,0,0.736905704180642,1,0,0,0,0,0,0,0,0
"GPR89C",0,0,1,1,0,0,0,0,0,0.330322643368007,1,0,0,0,0,0,0,0,0
"GPR97",0,0,1,1,0,0,0,0,-7.92596433512766,0.122771819620445,0.122524218622292,0.735901976312059,0.703654066982233,0.032247909329826,0,0,3,3,0
"GPR98",0,0,1,1,0,0,0,0,6.13309346986734,0.337562931201456,0.256372094833243,0.238335116017467,0.233251862394222,0.00508325362324524,1,2,13,16,3
"GPRASP1",0,0,1,1,0,0,0,0,6.51221355490542,0.357301580489322,1,0,0,0,0,0,0,0,0
"GPRASP2",0,0,1,1,0,0,0,0,0,0.990391195268491,1,0,0,0,0,0,0,0,0
"GPRC5A",0,0,1,1,0,0,0,0,0.527902113330493,0.388920798414233,0.020130115260599,0.433360832346522,0.384512847290708,0.0488479850558138,1,0,3,4,1
