"""delta_promoter_methylation""","""delta_TF_activity""","""logFC_expression""","""nb_enhancer_hyper""","""nb_enhancer_hypo""","""nb_enhancer_unchanged""","""Nb_enhancers_changed""","""nes""","""NR_Promoter_Methylation""","""NR_TF_activity""","""P.Value_expression""","""P.Value_promoter_methylation""","""R_Promoter_Methylation""","""R_TF_activity""","""Size""","""TF_logFC""","""TF_Pval""","""TF_Pval_fdr""","""total_enhancers""","__mclCluster","name","PR","selected","shared name"
"0.0","0.0","5.00520899368676","0","0","0","0","0.0","0.0","0.0","0.380203058829532","1.0","0.0","0.0","0","0.0","1.0","1.0","0","3","""CCDC7""","0.21739130434782608","false","""CCDC7"""
"-0.00511233077401077","0.0","-7.23036363203895","2","0","6","2","0.0","0.124880969224795","0.0","0.0212272094798931","0.206596359317277","0.129993299998806","0.0","0","0.0","1.0","1.0","8","3","""CCNA2""","0.21739130434782608","false","""CCNA2"""
"-7.08326753350613E-4","0.0","-7.09685711100493","0","0","9","0","0.0","0.221730549229549","0.0","0.489436513090527","0.91071941583455","0.222438875982899","0.0","0","0.0","1.0","1.0","9","36","""CCND3""","0.391304347826087","false","""CCND3"""
"0.00653144580546628","0.0","-5.42076394949929","0","0","6","0","0.0","0.0530289733432743","0.0","0.118281734568476","0.254908824525383","0.046497527537808","0.0","0","0.0","1.0","1.0","6","3","""CCNE2""","0.21739130434782608","false","""CCNE2"""
"0.00806247973120672","0.0","7.69886673589247","2","1","15","3","0.0","0.296855911926569","0.0","0.511905420609849","0.00244024355748617","0.288793432195362","0.0","0","0.0","1.0","1.0","18","31","""CD2AP""","0.43478260869565216","false","""CD2AP"""
"0.0248423669493009","0.0","-5.86694690647516","1","0","2","1","0.0","0.143422915244373","0.0","0.361129946151904","0.0375916498690436","0.118580548295072","0.0","0","0.0","1.0","1.0","3","3","""CD72""","0.21739130434782608","false","""CD72"""
"0.00917281078829035","0.0","4.58321211251016","0","0","3","0","0.0","0.419423802829242","0.0","0.905785015387734","0.261668656381151","0.410250992040952","0.0","0","0.0","1.0","1.0","3",,"""CDAN1""",,"false","""CDAN1"""
"0.00883105960747416","0.0","-5.88998426504323","0","0","16","0","0.0","0.495024115808288","0.0","0.141464752685092","0.258602689941079","0.486193056200814","0.0","0","0.0","1.0","1.0","16","3","""CDC25A""","0.21739130434782608","false","""CDC25A"""
"0.00970018274467643","0.0","-5.87599299424901","0","0","10","0","0.0","0.145917272450055","0.0","0.331930867006608","0.0635348476130676","0.136217089705378","0.0","0","0.0","1.0","1.0","10","3","""CDC45""","0.21739130434782608","false","""CDC45"""
"-0.0213120287884675","0.0","-3.97386439857488","0","0","2","0","0.0","0.0539822848770549","0.0","0.522719234555997","0.00242389699206037","0.0752943136655224","0.0","0","0.0","1.0","1.0","2","3","""CDCA4""","0.21739130434782608","false","""CDCA4"""
"0.0252730763587149","0.0","3.32066318368","4","0","0","4","0.0","0.332445743038742","0.0","0.964379358528466","0.0760437089735083","0.307172666680027","0.0","0","0.0","1.0","1.0","4","3","""CDCA7""","0.21739130434782608","false","""CDCA7"""
"0.088008486693833","0.0","0.0","0","0","5","0","0.0","0.274720153042297","0.0","0.865159851428664","0.012530047234122","0.186711666348464","0.0","0","0.0","1.0","1.0","5",,"""CDH20""",,"false","""CDH20"""
"0.0296956286493265","0.0","4.34345587712699","0","0","3","0","0.0","0.732068785328144","0.0","0.279597742643752","0.248583653473235","0.702373156678818","0.0","0","0.0","1.0","1.0","3","3","""CDH5""","0.21739130434782608","false","""CDH5"""
"0.00812774027082336","0.0","-6.82666756876314","0","0","0","0","0.0","0.115282435542916","0.0","0.0226977775021957","0.135069464640513","0.107154695272093","0.0","0","0.0","1.0","1.0","0","65","""CDK1""","0.391304347826087","false","""CDK1"""
"0.0681091402924899","0.0","3.71350417556558","0","0","16","0","0.0","0.349889264292694","0.0","0.680976029696011","1.65155164009462E-4","0.281780124000204","0.0","0","0.0","1.0","1.0","16","27","""CDKN1C""","0.391304347826087","false","""CDKN1C"""
"0.0240571261751335","0.0","3.75455053316774","0","1","13","1","0.0","0.212561815626274","0.0","0.891025054856342","0.0104263453787341","0.188504689451141","0.0","0","0.0","1.0","1.0","14","6","""CDKN2C""","0.6956521739130435","false","""CDKN2C"""
"0.0238677079161599","0.0","-6.79179193252928","1","0","9","1","0.0","0.474711778849861","0.0","0.234253690710418","0.0299546405190572","0.450844070933701","0.0","0","0.0","1.0","1.0","10","3","""CDT1""","0.21739130434782608","false","""CDT1"""
"0.0136524378720116","0.0","5.8359165388791","0","0","8","0","0.0","0.31289396161588","0.0","0.47476449048936","0.0189471584600321","0.299241523743869","0.0","0","0.0","1.0","1.0","8",,"""CELF1""",,"false","""CELF1"""
"0.0155743554448682","0.0","5.96295395789389","0","0","0","0","0.0","0.234314245366272","0.0","0.391430579526319","0.0203881850896411","0.218739889921404","0.0","0","0.0","1.0","1.0","0","3","""CHKA""","0.21739130434782608","false","""CHKA"""
"0.00282572809499718","0.0","6.16700301931254","2","1","13","3","0.0","0.195172906976871","0.0","0.437681828658125","0.650232442315962","0.192347178881874","0.0","0","0.0","1.0","1.0","16",,"""CLASP2""",,"false","""CLASP2"""
"-0.024122327578929","0.0","0.0","0","0","7","0","0.0","0.845687100093486","0.0","0.99703704208268","0.306559153281088","0.869809427672415","0.0","0","0.0","1.0","1.0","7","3","""CLDN5""","0.21739130434782608","false","""CLDN5"""
"0.0135468675536988","0.0","3.7806256149864","3","1","31","4","0.0","0.254383417868595","0.0","0.896461098023707","0.12210960332416","0.240836550314896","0.0","0","0.0","1.0","1.0","35","3","""CNIH4""","0.21739130434782608","false","""CNIH4"""
"0.00443227251899691","0.0","4.98481174254371","1","0","4","1","0.0","0.0530605000846902","0.0","0.575850174145254","0.0395098108769627","0.0486282275656933","0.0","0","0.0","1.0","1.0","5",,"""COQ2""",,"false","""COQ2"""
"0.0","0.0","-5.5496037157485","0","0","0","0","0.0","0.0","0.0","0.393677032344156","1.0","0.0","0.0","0","0.0","1.0","1.0","0","3","""COX15""","0.21739130434782608","false","""COX15"""
"0.0","0.0","-7.80081186980429","0","0","0","0","0.0","0.0","0.0","0.680719286658783","1.0","0.0","0.0","0","0.0","1.0","1.0","0","2","""CSDA""","1.0","false","""CSDA"""
"-0.0192271313534089","0.0","-1.33486786134081","0","0","0","0","0.0","0.883570201094427","0.0","0.0803390894166687","0.0873279378043192","0.902797332447836","0.0","0","0.0","1.0","1.0","0",,"""CSRNP3""",,"false","""CSRNP3"""
"0.00637150065674646","0.0","3.19516627386205","0","0","0","0","0.0","0.238510828835465","0.0","0.767729442543375","0.121356066090254","0.232139328178718","0.0","0","0.0","1.0","1.0","0","3","""CTNNBIP1""","0.21739130434782608","false","""CTNNBIP1"""
"0.0742600398329175","0.0","3.42318745619714","0","0","0","0","0.0","0.280628498974281","0.0","0.398205720200297","0.0283297718058876","0.206368459141363","0.0","0","0.0","1.0","1.0","0","82","""CTNND2""","0.43478260869565216","false","""CTNND2"""
"0.0204132942929177","0.0","6.58734833794426","0","0","0","0","0.0","0.320116123955787","0.0","0.261447087731322","0.160305441682645","0.299702829662869","0.0","0","0.0","1.0","1.0","0",,"""CUL5""",,"false","""CUL5"""
"0.0296018148785738","0.0","-7.4048862863468","4","1","43","5","0.0","0.263882161047836","0.0","0.377792112586796","0.00398663160820842","0.234280346169262","0.0","0","0.0","1.0","1.0","48",,"""CUX1""",,"false","""CUX1"""
"0.00562377643461043","0.0","-6.00247923762682","0","0","22","0","0.0","0.539337709992971","0.0","0.0781016614879859","0.677682150094065","0.53371393355836","0.0","0","0.0","1.0","1.0","22",,"""DAPK2""",,"false","""DAPK2"""
"0.0178590795869742","0.0","-4.69484025537265","2","0","16","2","0.0","0.0769950626734504","0.0","0.682015254451564","0.00407473792799815","0.0591359830864762","0.0","0","0.0","1.0","1.0","18","3","""DBF4""","0.21739130434782608","false","""DBF4"""
"0.0","0.0","-2.30687606907126","0","0","0","0","0.0","0.0","0.0","0.0771919049134328","1.0","0.0","0.0","0","0.0","1.0","1.0","0","3","""DCC""","0.21739130434782608","false","""DCC"""
"-0.00311530957100575","0.0","6.80294074949465","1","0","7","1","0.0","0.408763514352358","0.0","0.273717039786703","0.453410040724495","0.411878823923364","0.0","0","0.0","1.0","1.0","8",,"""DCLRE1C""",,"false","""DCLRE1C"""
"0.0420319869991099","0.0","-2.07358019905065","0","0","9","0","0.0","0.343912373132813","0.0","0.215096029259417","0.0897485112644792","0.301880386133703","0.0","0","0.0","1.0","1.0","9","3","""DGKI""","0.21739130434782608","false","""DGKI"""
"0.00599480089517013","0.0","-6.5688535830886","0","0","0","0","0.0","0.262269842955128","0.0","0.0111301102867082","0.486322314445148","0.256275042059958","0.0","0","0.0","1.0","1.0","0","65","""DHFR""","0.391304347826087","false","""DHFR"""
"0.0260203226163968","0.0","-0.843762025188076","0","0","1","0","0.0","0.248649972925656","0.0","0.251245076283749","0.289036460168095","0.222629650309259","0.0","0","0.0","1.0","1.0","1","3","""DIRAS2""","0.21739130434782608","false","""DIRAS2"""
"0.0640439776482954","0.0","-2.94294046613796","0","0","1","0","0.0","0.723438536427748","0.0","0.0762943245952222","0.047020248407677","0.659394558779453","0.0","0","0.0","1.0","1.0","1","6","""DIRAS3""","0.6956521739130435","false","""DIRAS3"""
"0.0288250358145995","0.0","7.81466594798052","0","0","2","0","0.0","0.343914248697397","0.0","0.653305961070588","0.058119799896291","0.315089212882797","0.0","0","0.0","1.0","1.0","2","3","""DNMT1""","0.21739130434782608","false","""DNMT1"""
"0.0145000494282532","0.0","6.58943239398743","0","0","6","0","0.0","0.230765523494328","0.0","0.324604183877884","0.282199331737135","0.216265474066075","0.0","0","0.0","1.0","1.0","6",,"""DPF2""",,"false","""DPF2"""
"0.00417596639861473","0.0","-3.36486933972999","0","0","6","0","0.0","0.489401160777152","0.0","0.925971163254557","0.573239518305985","0.485225194378537","0.0","0","0.0","1.0","1.0","6",,"""DRAM1""",,"false","""DRAM1"""
"-0.0163632848679663","0.0","-6.48207920474691","1","0","25","1","0.0","0.0644543913136367","0.0","0.298024508878652","0.00612197291081408","0.080817676181603","0.0","0","0.0","1.0","1.0","26","3","""DTL""","0.21739130434782608","false","""DTL"""
"0.0370777668620505","0.0","3.76745737696388","1","1","44","2","0.0","0.204389901350913","0.0","0.625520409409912","0.00754740628576949","0.167312134488862","0.0","0","0.0","1.0","1.0","46","27","""DUSP4""","0.391304347826087","false","""DUSP4"""
"0.00406526974744879","0.0","6.81140334941935","6","0","1","6","0.0","0.098665270487272","0.0","0.416195971633498","0.0916075691559652","0.0946000007398232","0.0","0","0.0","1.0","1.0","7",,"""DYNC1I2""",,"false","""DYNC1I2"""
"0.00892609530680699","0.0","3.42714538412567","0","0","8","0","0.0","0.308641203492708","0.0","0.722275122585548","0.60095721087044","0.299715108185901","0.0","0","0.0","1.0","1.0","8",,"""E2F6""",,"false","""E2F6"""
"-0.00163841159934203","0.0","-6.51081244190519","0","0","3","0","0.0","0.256798898158982","0.0","0.193501001834383","0.630752749424804","0.258437309758324","0.0","0","0.0","1.0","1.0","3",,"""ECT2""",,"false","""ECT2"""
"0.00390910620273799","0.0","5.87615835692527","1","4","17","5","0.0","0.763776867849591","0.0","0.587337784924922","0.800938281456065","0.759867761646853","0.0","0","0.0","1.0","1.0","22","3","""EGF""","0.21739130434782608","false","""EGF"""
"0.00297397816634049","0.0","10.0350742893684","0","0","32","0","0.0","0.195790610418415","0.0","0.307975714218516","0.211314788929349","0.192816632252074","0.0","0","0.0","1.0","1.0","32","3","""EIF3A""","0.21739130434782608","false","""EIF3A"""
"-0.113562349872396","0.0","-5.25900348088604","0","0","3","0","0.0","0.721832377434536","0.0","0.119126495158405","0.0120502102422164","0.835394727306933","0.0","0","0.0","1.0","1.0","3","3","""ENPEP""","0.21739130434782608","false","""ENPEP"""
"0.00738759832737412","0.0","6.06154704724634","2","0","10","2","0.0","0.333527204201815","0.0","0.490461354479369","0.533971251335699","0.326139605874441","0.0","0","0.0","1.0","1.0","12","25","""ERCC1""","0.4782608695652174","false","""ERCC1"""
"0.00135785141392958","0.0","6.13992564596993","1","0","6","1","0.0","0.221317464928228","0.0","0.0204131837852","0.690320741250845","0.219959613514298","0.0","0","0.0","1.0","1.0","7",,"""ERCC8""",,"false","""ERCC8"""
"0.00720929688965696","-0.258410302288799","2.61627272811845","0","0","4","0","1.35558879401488","0.216424199127216","0.0530280632086639","0.206772047983906","0.460248503080434","0.209214902237559","0.311438365497463","15","0.0","0.175230039259661","0.731449856324529","4","105","""ETV4""","0.43478260869565216","false","""ETV4"""
"0.0522885450563041","0.0","-3.69537146610258","0","0","8","0","0.0","0.871867515400201","0.0","0.555762663839681","0.036479138658317","0.819578970343896","0.0","0","0.0","1.0","1.0","8",,"""FAM184A""",,"false","""FAM184A"""
"-0.00164895176526325","0.0","-7.66710182708774","0","0","0","0","0.0","0.441202928293358","0.0","0.0537691633763273","0.748380603541297","0.442851880058621","0.0","0","0.0","1.0","1.0","0","3","""FANCA""","0.21739130434782608","false","""FANCA"""
"0.0310129598636261","0.0","-7.92564628802855","2","0","6","2","0.0","0.412912571863952","0.0","0.0959039774124587","0.0722124470996354","0.381899612000326","0.0","0","0.0","1.0","1.0","8","3","""FANCD2""","0.21739130434782608","false","""FANCD2"""
"0.0271445365089563","0.0","-3.40876413333502","0","0","14","0","0.0","0.13358848408135","0.0","0.0794354961031392","0.0618821920315263","0.106443947572393","0.0","0","0.0","1.0","1.0","14","3","""FBXO43""","0.21739130434782608","false","""FBXO43"""
"0.0060339566524653","0.0","-5.98989929989749","0","0","1","0","0.0","0.070517598055677","0.0","0.0507982786109866","0.486040164933925","0.0644836414032117","0.0","0","0.0","1.0","1.0","1","3","""FBXO5""","0.21739130434782608","false","""FBXO5"""
"-0.00605095078131362","0.0","6.6365002071372","1","1","37","2","0.0","0.47509051578433","0.0","0.447535829616771","0.696165510546939","0.481141466565644","0.0","0","0.0","1.0","1.0","39",,"""FGFR1""",,"false","""FGFR1"""
"0.00438596528408286","0.0","-6.17457201480557","0","1","30","1","0.0","0.0311967190721219","0.0","0.333992984326699","0.0108600379157667","0.0268107537880391","0.0","0","0.0","1.0","1.0","31","3","""FH""","0.21739130434782608","false","""FH"""
"0.061170623693425","0.0","2.23070034030396","0","0","6","0","0.0","0.27143972646293","0.0","0.855483736464297","0.00492799831639441","0.210269102769505","0.0","0","0.0","1.0","1.0","6","3","""FHIT""","0.21739130434782608","false","""FHIT"""
"0.00245814269184264","-0.832302292115977","-6.99622534692069","1","0","3","1","-2.03338527002591","0.179468520562099","-0.478988494141741","0.0515270145362587","0.743911256588703","0.177010377870257","0.353313797974236","33","0.0","0.0420136143373292","0.691887455092135","4","40","""FOXM1""","0.391304347826087","false","""FOXM1"""
"0.0712681342573712","0.0","-4.10220262947436","3","0","30","3","0.0","0.307355453891362","0.0","0.940234864916778","0.143418590785488","0.236087319633991","0.0","0","0.0","1.0","1.0","33",,"""GALC""",,"false","""GALC"""
"0.0628351990812066","0.780518054067142","6.65675149977723","1","2","3","3","0.690880616701589","0.220617938922093","0.47483723223254","0.570502759636384","0.00507605834548846","0.157782739840886","-0.305680821834602","70","0.0","0.489640568096438","0.860037037395194","6","18","""GATA3""","0.30434782608695654","false","""GATA3"""
"-0.0159940917833694","0.0","-4.24512131083756","1","0","9","1","0.0","0.508667909562686","0.0","0.193586322776612","0.270049105104907","0.524662001346056","0.0","0","0.0","1.0","1.0","10","3","""GINS3""","0.21739130434782608","false","""GINS3"""
"-0.00485494768372699","0.0","3.14205850576694","2","0","26","2","0.0","0.131490289724273","0.0","0.901149258964791","0.707941747719152","0.136345237408","0.0","0","0.0","1.0","1.0","28","3","""GMNN""","0.21739130434782608","false","""GMNN"""
"-0.00169978290223893","0.0","6.82457764798007","0","0","18","0","0.0","0.538074749313244","0.0","0.317074678957438","0.742800877148696","0.539774532215483","0.0","0","0.0","1.0","1.0","18","3","""GNL3""","0.21739130434782608","false","""GNL3"""
"0.0","0.0","2.68232915535622","0","0","0","0","0.0","0.0","0.0","0.390035574432784","1.0","0.0","0.0","0","0.0","1.0","1.0","0","3","""GPR158""","0.21739130434782608","false","""GPR158"""
"0.0217068947787815","0.0","-7.57693576436433","0","0","2","0","0.0","0.578569538886866","0.0","0.0402273219792721","0.111976797615087","0.556862644108085","0.0","0","0.0","1.0","1.0","2","3","""GRIK5""","0.21739130434782608","false","""GRIK5"""
"0.00428416051331801","0.0","5.57411315664061","8","0","2","8","0.0","0.128720937597731","0.0","0.728700162992611","0.0422035222676736","0.124436777084413","0.0","0","0.0","1.0","1.0","10","3","""HAT1""","0.21739130434782608","false","""HAT1"""
"0.0","0.0","-13.1897774909945","0","0","0","0","0.0","0.0","0.0","0.999942660888327","1.0","0.0","0.0","0","0.0","1.0","1.0","0","3","""HBA2""","0.21739130434782608","false","""HBA2"""
"0.00281731983181843","0.0","4.96991690576957","0","0","0","0","0.0","0.0911415079499915","0.0","0.779127090414495","0.277277898143655","0.0883241881181731","0.0","0","0.0","1.0","1.0","0","3","""HELLS""","0.21739130434782608","false","""HELLS"""
"0.0063228857726538","0.0","-7.57236117893492","2","0","13","2","0.0","0.0421931645596155","0.0","0.397182817947491","0.167028384054584","0.0358702787869617","0.0","0","0.0","1.0","1.0","15","3","""HERPUD1""","0.21739130434782608","false","""HERPUD1"""
"0.0523918742125852","0.0","4.36222366368718","0","0","3","0","0.0","0.191573608057394","0.0","0.298505115721661","6.26451502738392E-4","0.139181733844808","0.0","0","0.0","1.0","1.0","3","3","""HFE""","0.21739130434782608","false","""HFE"""
"0.0503104967643496","0.0","3.47336798078468","2","1","30","3","0.0","0.263687383757986","0.0","0.280124334116058","8.46080008461063E-4","0.213376886993637","0.0","0","0.0","1.0","1.0","33","3","""HIC1""","0.21739130434782608","false","""HIC1"""
"0.0498589152372929","0.0","-9.99216055375648","3","0","52","3","0.0","0.309208527386163","0.0","0.00473024069661241","0.0266936626373142","0.25934961214887","0.0","0","0.0","1.0","1.0","55","3","""HIST1H2AM""","0.21739130434782608","false","""HIST1H2AM"""
"0.0189581374632462","0.0","-9.43160482677643","1","0","14","1","0.0","0.104403653370737","0.0","0.0197035358681511","0.181630093487262","0.0854455159074912","0.0","0","0.0","1.0","1.0","15","3","""HIST1H2BJ""","0.21739130434782608","false","""HIST1H2BJ"""
"0.00296290388019969","0.0","-8.15434607611069","3","0","55","3","0.0","0.049330922147521","0.0","0.00327292058830329","0.160698395160377","0.0463680182673213","0.0","0","0.0","1.0","1.0","58","3","""HIST1H4H""","0.21739130434782608","false","""HIST1H4H"""
"0.0","0.0","6.55276945448401","1","4","38","5","0.0","0.0","0.0","0.56452126096245","1.0","0.0","0.0","0","0.0","1.0","1.0","43",,"""HIVEP1""",,"false","""HIVEP1"""
"0.0421881647946798","0.0","-9.3623779425944","1","0","1","1","0.0","0.272892165971294","0.0","0.00199162985120472","0.0191342196553619","0.230704001176614","0.0","0","0.0","1.0","1.0","2","3","""HMGA1""","0.21739130434782608","false","""HMGA1"""
"0.0286549655728346","0.0","1.41499203500094","2","2","28","4","0.0","0.284000927969706","0.0","0.86061109844865","0.16351412980227","0.255345962396871","0.0","0","0.0","1.0","1.0","32",,"""HOXB9""",,"false","""HOXB9"""
"0.00825832505238602","0.0","-8.20625832115003","1","0","17","1","0.0","0.100595864552848","0.0","0.567479417459376","0.0210720981211898","0.0923375395004617","0.0","0","0.0","1.0","1.0","18","3","""HSPD1""","0.21739130434782608","false","""HSPD1"""
"0.0229291483726409","0.0","-7.06695538732302","0","1","25","1","0.0","0.142311314926699","0.0","0.0885274950043067","0.0249141226167447","0.119382166554058","0.0","0","0.0","1.0","1.0","26","22","""IER3""","0.43478260869565216","false","""IER3"""
"0.00488954738304143","0.0","6.71732937781822","2","0","4","2","0.0","0.066455836462482","0.0","0.544690752196982","0.190515155405216","0.0615662890794406","0.0","0","0.0","1.0","1.0","6",,"""IFT80""",,"false","""IFT80"""
"0.0224707581514757","0.0","6.62176208044523","0","0","0","0","0.0","0.504441224624925","0.0","0.383333370600085","0.17829662637155","0.48197046647345","0.0","0","0.0","1.0","1.0","0",,"""IL12RB1""",,"false","""IL12RB1"""
"0.00925025598946749","0.0","1.33287023570862","1","0","13","1","0.0","0.346434371588152","0.0","0.877403187488307","0.146414293750186","0.337184115598684","0.0","0","0.0","1.0","1.0","14","3","""IQCK""","0.21739130434782608","false","""IQCK"""
"0.0117640107193581","0.0","4.96290480144614","0","0","2","0","0.0","0.49098795043981","0.0","0.614953465992089","0.0922617142993315","0.479223939720452","0.0","0","0.0","1.0","1.0","2","3","""IRF3""","0.21739130434782608","false","""IRF3"""
"0.0767569187882977","0.0","-6.19885309751927","1","0","3","1","0.0","0.365956679377643","0.0","0.240140984244276","0.00290591129809487","0.289199760589346","0.0","0","0.0","1.0","1.0","4",,"""ISYNA1""",,"false","""ISYNA1"""
"0.0432201702010784","0.0","-1.37333561571692","0","0","0","0","0.0","0.394916086263374","0.0","0.0706719516987542","0.139259428750157","0.351695916062296","0.0","0","0.0","1.0","1.0","0","3","""JPH2""","0.21739130434782608","false","""JPH2"""
"-0.00678531021227569","0.0","0.0","0","0","4","0","0.0","0.769314901234396","0.0","0.469563912175209","0.849283776087365","0.776100211446671","0.0","0","0.0","1.0","1.0","4",,"""KCNJ16""",,"false","""KCNJ16"""
"0.0651325182963144","0.0","-4.49474335068343","0","1","14","1","0.0","0.148136558833931","0.0","0.759339171363823","0.0353793425777335","0.0830040405376162","0.0","0","0.0","1.0","1.0","15",,"""KCNJ2""",,"false","""KCNJ2"""
"-0.00118292830820133","0.0","1.92512789254864","0","0","0","0","0.0","0.306700901898539","0.0","0.844061633662151","0.940951662058912","0.30788383020674","0.0","0","0.0","1.0","1.0","0",,"""KCNK10""",,"false","""KCNK10"""
"-0.00161186256105103","0.0","5.62744785890725","0","1","5","1","0.0","0.14111694150557","0.0","0.669234005322434","0.661121237516762","0.142728804066621","0.0","0","0.0","1.0","1.0","6","8","""KDM4C""","0.5652173913043478","false","""KDM4C"""
"0.0632384131016125","0.0","4.65721014374895","0","0","7","0","0.0","0.212355354388909","0.0","0.585716527909627","0.0206527402103912","0.149116941287296","0.0","0","0.0","1.0","1.0","7","3","""KDR""","0.21739130434782608","false","""KDR"""
"0.0172517234991128","0.0","-7.09083635636534","0","0","2","0","0.0","0.216325618712507","0.0","0.059451488100238","0.0592265181323111","0.199073895213394","0.0","0","0.0","1.0","1.0","2","3","""KIF23""","0.21739130434782608","false","""KIF23"""
"-0.00128014125843312","0.0","-5.68025962866454","0","0","1","0","0.0","0.586854095215976","0.0","0.0686174574873831","0.844057278068978","0.588134236474409","0.0","0","0.0","1.0","1.0","1","3","""KIF24""","0.21739130434782608","false","""KIF24"""
"0.00227460468994246","0.0","-7.16258223537483","0","0","0","0","0.0","0.101132612445441","0.0","0.0195665160656256","0.64685054624995","0.0988580077554987","0.0","0","0.0","1.0","1.0","0","3","""KIF2C""","0.21739130434782608","false","""KIF2C"""
"-0.0182878309969932","0.0","5.92358369668993","0","0","2","0","0.0","0.897054685370903","0.0","0.502365927186811","0.118401986143958","0.915342516367896","0.0","0","0.0","1.0","1.0","2",,"""KIR3DL1""",,"false","""KIR3DL1"""
"0.00781994548227952","0.0","7.39064941359459","2","1","31","3","0.0","0.0605227544405271","0.0","0.650269007078929","0.00364809749685222","0.0527028089582476","0.0","0","0.0","1.0","1.0","34",,"""KLF10""",,"false","""KLF10"""
"-0.049471883117889","0.0","0.0","0","0","17","0","0.0","0.796654273787079","0.0","0.742089598892805","0.111867172122081","0.846126156904968","0.0","0","0.0","1.0","1.0","17",,"""KRT75""",,"false","""KRT75"""
"-0.00219325559955919","0.0","-0.872397635378858","1","0","5","1","0.0","0.473536304787056","0.0","0.453001637509956","0.920161925975197","0.475729560386615","0.0","0","0.0","1.0","1.0","6","9","""LINGO1""","0.0","false","""LINGO1"""
"0.0694662494881851","0.0","4.35717568316255","0","3","0","3","0.0","0.406967156502925","0.0","0.374761238683111","0.053624065166838","0.33750090701474","0.0","0","0.0","1.0","1.0","3","3","""LMO1""","0.21739130434782608","false","""LMO1"""
"0.0187615730958069","0.0","-3.76802024371361","0","4","25","4","0.0","0.21222166259766","0.0","0.630475434320243","0.167609940509672","0.193460089501853","0.0","0","0.0","1.0","1.0","29",,"""LYPLAL1""",,"false","""LYPLAL1"""
"0.0973398690030288","0.0","-4.00304364492096","0","0","8","0","0.0","0.696855735835457","0.0","0.149131236187847","0.00112983464684635","0.599515866832428","0.0","0","0.0","1.0","1.0","8","3","""MAP1LC3A""","0.21739130434782608","false","""MAP1LC3A"""
"0.0064832878387005","0.0","-5.41869207161408","0","0","0","0","0.0","0.133436225450466","0.0","0.365311950284611","0.371992156310028","0.126952937611766","0.0","0","0.0","1.0","1.0","0",,"""MAP2K6""",,"false","""MAP2K6"""
"0.00305719873737061","0.0","6.24553217401351","5","0","15","5","0.0","0.0429085904266532","0.0","0.254580984271686","0.0720497575742231","0.0398513916892826","0.0","0","0.0","1.0","1.0","20","3","""MAP3K14""","0.21739130434782608","false","""MAP3K14"""
"0.0314336928950189","0.0","-6.4322360830374","0","0","11","0","0.0","0.182803464129506","0.0","0.431982240223461","0.00103876205133728","0.151369771234487","0.0","0","0.0","1.0","1.0","11","6","""MAP3K5""","0.6956521739130435","false","""MAP3K5"""
"0.0110949631465219","0.0","-5.51344197323056","0","0","7","0","0.0","0.357109325854075","0.0","0.759291994234599","0.291036109562838","0.346014362707553","0.0","0","0.0","1.0","1.0","7",,"""MAPK1""",,"false","""MAPK1"""
"0.053044124889273","0.0","6.60459416901952","2","0","15","2","0.0","0.344719189762364","0.0","0.175700448073965","0.00140998174622648","0.291675064873091","0.0","0","0.0","1.0","1.0","17",,"""MAPK8""",,"false","""MAPK8"""
"0.0092054500868215","0.0","-6.38845873824761","0","0","4","0","0.0","0.52199323720125","0.0","0.622593599016068","0.407538195809322","0.512787787114429","0.0","0","0.0","1.0","1.0","4","3","""MCM5""","0.21739130434782608","false","""MCM5"""
"0.0048215031530392","0.0","-7.02029628321256","0","0","7","0","0.0","0.258065834718712","0.0","0.177852964704472","0.378118670808431","0.253244331565673","0.0","0","0.0","1.0","1.0","7","3","""MCM6""","0.21739130434782608","false","""MCM6"""
"0.00649009040572068","0.0","-8.02075863911389","0","0","1","0","0.0","0.272230497688666","0.0","0.345567333572351","0.37270788176094","0.265740407282945","0.0","0","0.0","1.0","1.0","1","3","""MCM7""","0.21739130434782608","false","""MCM7"""
"0.00509568282993947","0.0","-5.52343988311157","1","0","26","1","0.0","0.112635774353985","0.0","0.457872477811107","0.298307515444686","0.107540091524046","0.0","0","0.0","1.0","1.0","27","3","""MCM8""","0.21739130434782608","false","""MCM8"""
"-0.00367409779002698","0.0","5.60642905282441","0","0","4","0","0.0","0.452641141528035","0.0","0.104120092624617","0.671825145803982","0.456315239318062","0.0","0","0.0","1.0","1.0","4","3","""MCM9""","0.21739130434782608","false","""MCM9"""
"0.0306408921779077","0.0","6.34493443765102","1","0","43","1","0.0","0.185445933978479","0.0","0.110185144133818","0.0144074450237519","0.154805041800571","0.0","0","0.0","1.0","1.0","44",,"""MCPH1""",,"false","""MCPH1"""
"0.00437823138452532","0.0","7.1765744260787","2","0","18","2","0.0","0.0560524245804377","0.0","0.268407644264263","0.143489707423854","0.0516741931959124","0.0","0","0.0","1.0","1.0","20","83","""MDM2""","0.43478260869565216","false","""MDM2"""
"-0.0196057111677467","0.0","6.67648362141249","0","0","8","0","0.0","0.633315201922306","0.0","0.836044298184635","0.477906501525872","0.652920913090053","0.0","0","0.0","1.0","1.0","8",,"""MEFV""",,"false","""MEFV"""
