"Row.names","p.value_activities","Non_reponder_mean.mean of x","Responder.mean of y","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MRS2P2",1,0,0,-0.0838030876690046,3.79372212324111,-0.354254050568202,0.726582539227424,0.977208286870888,-4.66527200186019
"MRTO4",1,0,0,-0.0079469965983674,3.75884959772166,-0.0266541109693858,0.978980276471707,0.997691477310308,-4.67484819179619
"MRVI1",1,0,0,0.961598034921487,1.3826944585649,1.16652001292448,0.256119368446637,0.977208286870888,-4.57569765946722
"MS4A1",1,0,0,0.401680201169505,-7.3979999327312,1.07985673816017,0.292113665187662,0.977208286870888,-4.58921486857804
"MS4A10",1,0,0,-1.40316578711778,2.26135620618595,-0.852134166392017,0.403486804604365,0.977208286870888,-4.6205685289587
"MS4A12",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964
"MS4A13",1,0,0,0.205000621047449,-7.50102256993799,1.0512159921144,0.304775612876157,0.977208286870888,-4.59349712508305
"MS4A14",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964
"MS4A15",1,0,0,-0.467902791395803,0.828990783532307,-0.479606821530931,0.636326256794911,0.977208286870888,-4.65732857661249
"MS4A2",1,0,0,0.301010047804454,0.106439328478863,0.267184517552972,0.791860908887011,0.977208286870888,-4.66941180048154
"MS4A3",1,0,0,-0.55012613259419,4.03983086000326,-0.48908766982071,0.629707887364142,0.977208286870888,-4.65663401034311
"MS4A4A",1,0,0,0.0109750117406039,-0.266927546330489,0.00796398095019412,0.993718808886678,0.999255269795809,-4.67489811163908
"MS4A5",1,0,0,0.179305051611022,-7.5144821539285,1.0440187145743,0.308017975085494,0.977208286870888,-4.59455843551718
"MS4A6A",1,0,0,-0.837589135601782,4.92047887484376,-1.03746724960038,0.310990576332542,0.977208286870888,-4.5955193042497
"MS4A6E",1,0,0,-1.80471556578284,-5.23785284113545,-2.12735722164172,0.0450577106997717,0.977208286870888,-4.38244349149586
"MS4A7",1,0,0,-0.0984716370579757,2.84845021202431,-0.129670854024449,0.898026494150973,0.985205176455114,-4.67360659053431
"MS4A8B",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964
"MSC",1,0,0,1.51588283079275,-0.274376750206569,1.35649945265392,0.188946846999781,0.977208286870888,-4.54330768353667
"MSGN1",1,0,0,0.205000621047449,-7.50102256993799,1.0512159921144,0.304775612876157,0.977208286870888,-4.59349712508305
"MSH2",1,0,0,0.0422228290500346,5.95001696675985,0.175240724831418,0.862522411560922,0.980303280981494,-4.6725366995139
"MSH3",1,0,0,0.198153485484121,5.53701589279787,1.14697450148476,0.263935712784169,0.977208286870888,-4.57881829807213
"MSH4",1,0,0,-0.0275796274199345,-1.27378415754773,-0.0555799281965493,0.956187231936617,0.99512467842614,-4.67466469068869
"MSH5",1,0,0,-0.0128995230553235,5.32673176285154,-0.0416522563322784,0.967158441336438,0.996296291190334,-4.67476915571688
"MSH6",1,0,0,0.111911531840545,7.1142600075544,0.510130534904252,0.615132170034117,0.977208286870888,-4.65504587220171
"MSI1",1,0,0,0.0370030620226789,-7.47245135439563,0.171232670989485,0.865634387009903,0.980547838430242,-4.67264357021351
"MSI2",1,0,0,0.154704826403967,6.64826919417371,0.374271595031654,0.711850362998595,0.977208286870888,-4.6641595088191
"MSL1",1,0,0,-0.104301259956807,6.63657067007531,-0.863105463609158,0.397559612887599,0.977208286870888,-4.6192039743928
"MSL2",1,0,0,0.0967731071883007,6.7721033329764,0.571523584199692,0.573542987583517,0.977208286870888,-4.65004872173833
"MSL3",1,0,0,-0.346653042720835,-0.0276953655682725,-0.428008893613993,0.672880909128906,0.977208286870888,-4.66087873264299
"MSL3L2",1,0,0,0.110398978691522,5.71078826868652,0.390888226339856,0.699707725122659,0.977208286870888,-4.66319071450043
"MSLN",1,0,0,0.454389724611055,-0.504399329458332,0.551725470175423,0.586798318516863,0.977208286870888,-4.65171905160333
"MSLNL",1,0,0,-0.983585155867913,-3.52460302759311,-0.782306560731828,0.442524514057257,0.977208286870888,-4.62889017755737
"MSMB",1,0,0,1.26796259414622,-6.75620866534025,1.58382911441038,0.127761725514437,0.977208286870888,-4.50014506378858
"MSMP",1,0,0,0.0543143954964491,1.97488527099218,0.286441422099404,0.777268789847238,0.977208286870888,-4.66859461050037
"MSN",1,0,0,0.0210608294584915,9.71076086392911,0.109664606146065,0.913687596120786,0.987987447866578,-4.67397557497675
"MSR1",1,0,0,1.4614867089425,-0.305629087699768,1.26560631448709,0.219132523682834,0.977208286870888,-4.55925719187694
"MSRA",1,0,0,-0.188831541631937,4.00068349671427,-0.940660705513432,0.357277837331421,0.977208286870888,-4.60912668475081
"MSRB2",1,0,0,0.164227432353989,2.99363317598796,0.520881368349441,0.607747203450419,0.977208286870888,-4.65420981203156
"MSRB3",1,0,0,-0.557242775165692,5.29336029035712,-1.11669576711211,0.276389764248717,0.977208286870888,-4.58357038238093
"MST1",1,0,0,0.316375995236826,-1.73520553922348,0.570837181918764,0.573999998716592,0.977208286870888,-4.65010756412384
"MST1P2",1,0,0,-0.210155516200501,4.11011164123458,-0.962763872503748,0.346318561779319,0.977208286870888,-4.60611872161084
"MST1P9",1,0,0,0.0353903238960191,1.41629784378584,0.0925179081555786,0.927139083623755,0.990385655941895,-4.67424282211618
"MST1R",1,0,0,-0.490932962359062,-0.251659097366633,-0.737240375458319,0.468907513604928,0.977208286870888,-4.63392155977918
"MST4",1,0,0,0.342032594923514,6.30632371635601,1.1115955881033,0.278529110560982,0.977208286870888,-4.58436088044806
"MSTN",1,0,0,1.68802028314264,-4.75386377194868,1.8781307712642,0.0739266893357614,0.977208286870888,-4.43848510120039
"MSTO1",1,0,0,0.418051537459491,3.29784116236574,1.32477392549004,0.199088172242651,0.977208286870888,-4.54896557931692
"MSTO2P",1,0,0,0.392019052175013,2.76133143457671,1.13762635072783,0.26773577942114,0.977208286870888,-4.58029616873516
"MSX1",1,0,0,-0.028747933153725,-5.71084845998046,-0.0329199419893474,0.974040663148551,0.997337970879023,-4.67481939298306
"MSX2",1,0,0,-0.628656890849383,-2.33780645938116,-0.704558811089451,0.488610632644549,0.977208286870888,-4.63740038082722
"MSX2P1",1,0,0,0.615740788414275,-6.49150437751034,0.664760807013573,0.513237079949153,0.977208286870888,-4.64144095599859
"MT1A",1,0,0,-0.107222355256477,-7.53453389292254,-0.610493165041277,0.547903953663958,0.977208286870888,-4.64659888647135
"MT1B",1,0,0,0.105728155907427,-7.36499813298914,0.330610929835858,0.744123084678551,0.977208286870888,-4.66650886416194
"MT1DP",1,0,0,-0.357173567898204,-6.38588806157946,-0.447830299464362,0.658733823465949,0.977208286870888,-4.65956103532851
"MT1E",1,0,0,-1.07455060215557,0.258868658327716,-0.903330281048778,0.376312499075326,0.977208286870888,-4.61407086417296
"MT1F",1,0,0,-1.02806719584877,0.555991811371987,-0.967979633542467,0.343766222839106,0.977208286870888,-4.60540028163896
"MT1G",1,0,0,-1.77028963185976,-4.63473737027731,-1.63374549775701,0.116801110200247,0.977208286870888,-4.49010448676349
"MT1H",1,0,0,-0.16919747535828,-6.96798955140229,-0.372442753341504,0.713191657133792,0.977208286870888,-4.66426362723826
"MT1IP",1,0,0,-0.516830988721513,-7.33948216270109,-1.64532996272235,0.114373503915725,0.977208286870888,-4.48774786191805
"MT1L",1,0,0,-2.00877214762431,-0.566454415905233,-1.60122922850033,0.123847420024099,0.977208286870888,-4.49666636857162
"MT1M",1,0,0,-0.354049949814661,-6.89992084977403,-0.606003663584259,0.550826561733847,0.977208286870888,-4.64700721835949
"MT1X",1,0,0,-0.64718895007627,3.14728085917865,-1.07751447996734,0.293134758378013,0.977208286870888,-4.5895685856108
"MT2A",1,0,0,-0.727588336597247,3.36164443507662,-1.39129553709851,0.178297576477447,0.977208286870888,-4.53699369661763
"MT3",1,0,0,0.781851738183985,-6.69840888557958,0.951224403047428,0.352011224212069,0.977208286870888,-4.60769651152755
"MT4",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964
"MTA1",1,0,0,0.150043658302728,6.27923110244507,0.761456453532956,0.454616296269762,0.977208286870888,-4.63125147982808
"MTA2",1,0,0,0.143296762599033,7.41705709395251,1.0832155482898,0.290653880734029,0.977208286870888,-4.58870655179136
"MTA3",1,0,0,-0.298209783693991,2.50786216620088,-0.425988477770341,0.67433003674129,0.977208286870888,-4.66100980363285
"MTAP",1,0,0,-0.877975557660425,3.52681193203312,-1.14101663774111,0.266352984077453,0.977208286870888,-4.5797612924042
"MTBP",1,0,0,-0.04874374176087,2.98413747730144,-0.174336695970552,0.863224129601818,0.980367621820664,-4.67256101936639
"MTCH1",1,0,0,0.0442509230931369,6.49214331499527,0.271882880446848,0.788293237003918,0.977208286870888,-4.66921759540282
"MTCH2",1,0,0,-0.260475421651917,5.91752599567619,-1.40572249724798,0.174024788932122,0.977208286870888,-4.53434324403548
"MTCP1",1,0,0,-0.064735888395095,-0.27855667511699,-0.173065435289803,0.864211092760325,0.980393283299542,-4.67259500664945
"MTCP1NB",1,0,0,0.246322671089539,-0.347866200418377,0.551226267141499,0.587134503993157,0.977208286870888,-4.65176044725218
"MTDH",1,0,0,-0.102506828560558,6.72106936484098,-0.532866553764423,0.599564590402445,0.977208286870888,-4.65325816298809
"MTERF",1,0,0,0.018997604763715,1.91679451067254,0.0425221239046338,0.966473004722861,0.996211321192441,-4.67476350713703
"MTERFD1",1,0,0,0.207381178316066,2.00854150217069,0.816380738614339,0.423192690972166,0.977208286870888,-4.62490836988473
"MTERFD2",1,0,0,-0.298566671381843,3.07254199940066,-0.840807238097259,0.409665251085531,0.977208286870888,-4.6219611986571
"MTERFD3",1,0,0,-0.0662818123139681,4.65947445299142,-0.193428955428184,0.848429942999976,0.97820150982704,-4.67202083862615
"MTF1",1,0,0,-0.146591471025312,5.47724280689994,-0.518514931141267,0.609369121537681,0.977208286870888,-4.65439527154088
"MTF2",1,0,0,-0.0361804760292976,5.81913782950479,-0.126874892779788,0.900212799047428,0.985395840239969,-4.67366185622197
"MTFMT",1,0,0,0.000671180863664134,3.35971539575909,0.00331586707560012,0.997384752002753,0.999485064885056,-4.6749021569396
"MTFR1",1,0,0,-0.224973727703124,2.94068326953989,-0.965532624670675,0.344962064433068,0.977208286870888,-4.6057377515986
"MTG1",1,0,0,0.110175942419565,5.11748309031776,0.607671947206451,0.549739572065152,0.977208286870888,-4.64685581354369
"MTHFD1",1,0,0,-0.120804263732752,5.03826545083157,-0.322795121570843,0.749953496947532,0.977208286870888,-4.66689931220598
"MTHFD1L",1,0,0,-0.199468892831971,7.1531431983848,-0.753901978616096,0.459046197319374,0.977208286870888,-4.63209282572079
"MTHFD2",1,0,0,-0.126029096279813,2.79886867837586,-0.438883690209828,0.665103488678206,0.977208286870888,-4.66016293589132
"MTHFD2L",1,0,0,-0.0120534659417366,4.37447371199598,-0.0528373176225641,0.958347029318305,0.99540584819577,-4.6746876270857
"MTHFR",1,0,0,-0.0487915131073065,5.32650355883922,-0.22172456530454,0.82661060866989,0.977208286870888,-4.671117834902
"MTHFS",1,0,0,0.132716689594133,2.93963293334877,0.593921068382149,0.558732766267025,0.977208286870888,-4.64809210491464
"MTHFSD",1,0,0,0.0427020610988693,3.3299221191083,0.154223874845154,0.878864764771407,0.98404863867026,-4.67306970851435
"MTIF2",1,0,0,-0.166458448273219,4.63954497679037,-0.897696691934772,0.379242278165308,0.977208286870888,-4.61480199773595
"MTIF3",1,0,0,0.229967051010873,5.00590228996508,1.02872830282543,0.314987159436255,0.977208286870888,-4.59679323736131
"MTL5",1,0,0,-0.452201663293426,2.58736437708205,-1.2884808199084,0.211206239832907,0.977208286870888,-4.55531926134672
"MTM1",1,0,0,0.276406788897923,5.04326026791612,1.66827594915549,0.109690390382658,0.977208286870888,-4.48305139778009
"MTMR1",1,0,0,0.547169294400221,4.53631262617235,2.14571136867414,0.0433989585670668,0.977208286870888,-4.37821022344472
"MTMR10",1,0,0,0.154669564245331,4.73739158110799,0.722531868590586,0.477716293673583,0.977208286870888,-4.63550503356194
"MTMR11",1,0,0,0.411678075964724,5.35166326275681,1.66373655843562,0.110603766506292,0.977208286870888,-4.4839834780003
"MTMR12",1,0,0,-0.126049475149639,0.12364864333292,-0.177797881250286,0.860538146871693,0.979938301899268,-4.67246723034572
"MTMR14",1,0,0,-0.013053479055408,5.12534745973467,-0.0824352299540606,0.935059579169533,0.991152096535733,-4.67437883622719
