"","logFC","AveExpr","P.Value","hgnc_symbol","sens"
"324",-2.20819520422445,-3.09172003627581,0.000975369168266712,"TXNDC2","down_regulated"
"325",-3.35640453976119,5.30936606438395,0.00601157868759345,"RAB31","down_regulated"
"326",2.21771730562612,1.25657704807701,0.000247205834412165,"IL12A","up_regulated"
"327",-1.66651551911519,1.11242003124999,0.0433027227650226,"SIGLEC7","down_regulated"
"328",-1.74013054972841,-4.02165470531806,0.00575988704402526,"ZBBX","down_regulated"
"329",2.92252354694979,3.06564773236388,0.0271576021108979,"AR","up_regulated"
"330",-1.95947275229265,1.64418564707537,0.0161234387496561,"PARM1","down_regulated"
"331",-1.69654371347593,-3.0420716041617,0.00800482806758729,"PCSK9","down_regulated"
"332",-2.50177111013428,4.92268317468734,0.0204554558644342,"PTAFR","down_regulated"
"333",-1.79309471983534,-2.83383462745173,0.040514545034818,"NLGN1","down_regulated"
"334",2.13374662560905,3.21993008072425,0.0339412607433811,"TM4SF1","up_regulated"
"335",2.21672317223999,4.71601590043974,0.00673317095998789,"SMAD1","up_regulated"
"336",2.41447531678779,-0.329083607048124,0.0221779134103838,"TTLL6","up_regulated"
"337",-1.69322178728923,-4.53589571849364,0.00409596468473794,"OR10A2","down_regulated"
"338",-3.07414792497926,4.6102135890983,0.0333528921891633,"CYTL1","down_regulated"
"339",-3.21084471323122,4.45534205280295,0.00130864436951088,"OSCAR","down_regulated"
"340",-2.26694758440179,-0.916890065194392,0.00574880654010865,"TMEM37","down_regulated"
"341",-2.95047871095732,-0.915169929011688,0.00904366184840749,"GLOD5","down_regulated"
"342",1.55820912808375,6.45396072210954,0.0207319457643127,"COL24A1","up_regulated"
"343",-2.24988231807281,-3.18517978291477,0.00195050392564486,"UTF1","down_regulated"
"344",-1.56964009603408,3.27903520757581,0.0268715437932077,"SLFN12","down_regulated"
"345",2.95802024765704,-3.572716532072,0.00154620943285042,"PRL","up_regulated"
"346",-2.28982009180871,-2.69602822231925,0.0358566078838356,"ID4","down_regulated"
"347",3.15921590827955,4.35209357428663,0.00484531500847291,"NEGR1","up_regulated"
"348",2.20440021227234,-2.49545364467696,0.00033458787500178,"B3GALT1","up_regulated"
"349",-2.07651836137759,-0.327313684104013,0.0306246970695115,"GNG12","down_regulated"
"350",-1.63462437017979,-4.25084729988228,0.0266437695174753,"MAB21L4","down_regulated"
"351",1.59328857226147,-2.62899709728352,0.0157305756094021,"ACOT12","up_regulated"
"352",3.19080977278246,1.86595053816701,0.0225679754447656,"ARPP21","up_regulated"
"353",-2.31716135878098,-2.58991296430448,0.0164930032887072,"MAB21L3","down_regulated"
"354",-1.72532233767817,-4.11653499986472,0.0287644827141801,"TUBB8B","down_regulated"
"355",-1.85728578483812,-2.0497437733175,0.0179231728982999,"LIPM","down_regulated"
"356",-1.66682663469786,-3.70696454314128,0.00511169848562099,"SNCG","down_regulated"
"357",-2.65990267088651,1.50824618691925,0.0424545761620169,"C1QB","down_regulated"
"358",-3.20786546946729,1.72707920251403,0.00805167299253362,"C1QA","down_regulated"
"359",1.98282155996303,1.93021805106489,0.0330657923920899,"HOXB2","up_regulated"
"360",1.53280687155707,3.26148235459656,0.00991101348967203,"MARCHF3","up_regulated"
"361",-3.28797487747667,-0.169156118911025,0.0039921888314378,"PODN","down_regulated"
"362",-1.52850915457021,-3.72363191245313,0.0221415323537213,"TRAM1L1","down_regulated"
"363",2.43706571218868,-0.697270888736624,0.00223965613970998,"SEZ6L2","up_regulated"
"364",-1.62443644866327,1.07523975573932,0.0313934997376446,"FUT1","down_regulated"
"365",-1.55869819580453,-4.65074558369389,0.00216241067742045,"ZIC4","down_regulated"
"366",-2.03684036377081,1.84140566645797,0.0377508688210451,"LPL","down_regulated"
"367",-2.35430194906373,4.19816593468015,0.0198106578197425,"LRRC25","down_regulated"
"368",-1.63139468198576,-4.10806922245735,0.0052716013225202,"OR52B3P","down_regulated"
"369",3.1746535954838,-0.992379240932317,0.0146746489476151,"CREG2","up_regulated"
"370",-1.7445276340802,0.187033299053365,0.0273005006353547,"DENND2C","down_regulated"
"371",2.31919492314298,2.1110832806564,0.028474294139661,"JAKMIP2","up_regulated"
"372",-1.7897132125608,3.15389268428344,0.0233785649422433,"C20orf197","down_regulated"
"373",-2.14163822486085,3.8179168286595,0.0304154217981564,"BASP1","down_regulated"
"374",-2.27466299208121,-4.07140217824048,0.00147579329166411,"TCIM","down_regulated"
"375",-1.95522898637772,-2.10395944312704,0.0267344283904426,"TOB2P1","down_regulated"
"376",1.71361840489422,-3.30964802242263,0.0398097688308376,"OR2M1P","up_regulated"
"377",-1.95692763077076,5.277167441161,0.00209378957368585,"AGTRAP","down_regulated"
"378",1.82085996692905,-3.76896693320215,0.0301660316362289,"LCN15","up_regulated"
"379",-1.91164853568769,-2.15406737204925,0.0279751383370349,"CALHM5","down_regulated"
"380",2.00230586207828,-1.54258095134495,0.0061831248822711,"ULK4P3","up_regulated"
"381",-1.52811681835444,-3.96112819970434,0.0369869996939216,"ERBB4","down_regulated"
"382",-1.8545269749182,-3.93792170817544,0.0429771769582146,"DYNAP","down_regulated"
"383",2.5316392629803,-4.6197641127407,0.0198686006456289,"C5orf46","up_regulated"
"384",-2.3390848936011,-3.63322077950342,6.61388771744976e-06,"EXD1","down_regulated"
"385",-1.89091392999085,-3.24375117856008,0.0407343771874971,"MEIS3P1","down_regulated"
"386",-1.51787635802293,-4.0942079486472,0.00607161495372222,"TMEM31","down_regulated"
"387",2.33094423536121,-2.26695224235528,0.0236496128029774,"GPC5","up_regulated"
"388",1.5978220316876,-4.53029455748648,0.0322067539872963,"OR6W1P","up_regulated"
"389",4.52850447561894,2.07591147207581,0.00179094473932044,"SLITRK4","up_regulated"
"390",2.22668748137302,-3.13493754450937,0.0139156366586775,"RPRML","up_regulated"
"391",-3.16127113916958,0.549755699258007,0.00224543813397157,"CDH5","down_regulated"
"392",-1.95785956263167,0.819078252374559,0.036163123973326,"RPS12P23","down_regulated"
"393",1.54977443518348,-5.31287685362954,0.0101198476537691,"SLC9A4","up_regulated"
"394",-2.63534843384425,-0.149017891139429,0.0175288966573911,"PNPLA1","down_regulated"
"395",-1.93444444846911,-3.46519756507657,0.0243513005056128,"OR10AA1P","down_regulated"
"396",-1.94376341144744,-2.58050191044309,0.00444244231334902,"CYP8B1","down_regulated"
"397",-1.83206544809244,-4.41782032701439,0.00125795262388871,"HOXC10","down_regulated"
"398",-1.77484515432837,2.49406952235011,0.0218921249203815,"CXCR2","down_regulated"
"399",2.89539549860629,-2.77177833545923,0.0241365126012666,"FER1L6-AS1","up_regulated"
"400",-1.93635907650975,-0.422006947054715,0.0242104615199658,"TMEM45A","down_regulated"
"401",-1.54420294549093,-0.588803584303188,0.0490371275869923,"TMIE","down_regulated"
"402",-2.44862490052555,3.77730355837372,0.0056669275007407,"P2RY13","down_regulated"
"403",-1.59461660170305,-0.103998047598596,0.0403383195281462,"GPR88","down_regulated"
"404",2.32561435020678,-1.79746070519358,0.0497968681453747,"PNMA8A","up_regulated"
"405",3.05944443462853,1.93702446510144,0.00418489836562,"HOXB4","up_regulated"
"406",-1.72821439127632,-4.51247998056798,0.00161240186901888,"RGS7","down_regulated"
"407",-1.69746415939961,0.0659656018398093,0.0316520479531668,"TMEM119","down_regulated"
"408",-1.53335708848017,-4.09476219430468,0.0493670580102447,"SYNDIG1L","down_regulated"
"409",-1.79861067360768,-2.20790059285126,0.0121860148868137,"ACSM5","down_regulated"
"410",-3.05004562050614,-2.57811716816341,0.000488726965993266,"FBXL7","down_regulated"
"411",-1.94370537513261,-4.35646646399348,0.00608866089146728,"PSG9","down_regulated"
"412",-2.72201323840655,2.56665872255772,0.0191753806007279,"MACC1","down_regulated"
"413",-2.36969695775835,-0.11358540811105,0.0313008288453061,"ST6GALNAC3","down_regulated"
"414",3.63711530879848,1.58819129281721,0.00143308178846882,"GPR173","up_regulated"
"415",1.75466762065206,-3.08039421439152,0.0342258639602951,"PIWIL3","up_regulated"
"416",1.64771318069896,6.47119728883433,0.00320959670745549,"H2BC21","up_regulated"
"417",2.73846207238994,-2.69036262833821,0.0480938519678802,"PRR16","up_regulated"
"418",-1.99977643447307,-3.22061694409303,0.00873849989464414,"MROH2A","down_regulated"
"419",-1.72547913954588,-2.70372925627399,0.0148911210231566,"SPATA45","down_regulated"
"420",2.03808883950953,0.188573020279503,0.0203014294766654,"SMG1P4","up_regulated"
"421",-1.74181098418694,-3.6483315756491,0.0269219969041014,"NRG3","down_regulated"
"422",-1.56068666513304,-4.58712801379491,0.0118134769501603,"NKAIN3","down_regulated"
"423",-1.81805312505242,-3.96218766127896,0.0254767528598968,"KRT5","down_regulated"
"424",-2.88851629959522,0.821517420885145,0.00128170245134206,"THBS2","down_regulated"
"425",-2.72692067852603,3.76772976123526,0.0321071926193173,"FCAR","down_regulated"
"426",-1.67527126350595,-0.00108266080679675,0.0205368423189159,"SEPTIN10","down_regulated"
"427",-1.98130975121813,3.44494724353412,0.0248222278721608,"GPR141","down_regulated"
"428",-3.11280669584903,-0.0712540504044257,0.0029384291021072,"TEAD1","down_regulated"
"429",-2.17611215805376,0.935673926009942,0.0176229742203488,"AKR1C1","down_regulated"
"430",2.47443710305935,0.0115495777565301,0.0065837022910572,"PCDHB13","up_regulated"
"431",1.62671892536006,8.79213608515177,0.0179988275109098,"SELL","up_regulated"
"432",-5.0001901866894,3.26549394871914,0.000930099760074586,"VSTM1","down_regulated"
"433",-1.53864486054488,-3.04758723283885,0.0430521021431537,"NKAPL","down_regulated"
"434",-3.16031836868677,-2.69562880129528,0.0206592133111039,"SPOCK3","down_regulated"
"435",-2.68866293029125,-2.89903998555335,0.00556970415318509,"ESRRG","down_regulated"
"436",-1.56457446529663,4.9310110833268,0.0126726262256212,"SULT1A1","down_regulated"
"437",1.87673681776136,-2.49469382634899,0.0206493528549807,"SPTSSB","up_regulated"
"438",2.47561958776986,3.03640127690111,0.00474667907114926,"LINC00173","up_regulated"
"439",-2.0005194895205,-2.9335111902837,0.0475493327612481,"OR52K1","down_regulated"
"440",-1.94919703639809,1.27734830228221,0.036090632097353,"ZNF239","down_regulated"
"441",-2.55240396113038,5.84930441846876,0.0316297432228609,"SERPINA1","down_regulated"
"442",-1.641171430408,-1.1088319620802,0.017063714561645,"IL27","down_regulated"
"443",-2.04944410081391,-3.21067790229864,0.0258299844735732,"OR13G1","down_regulated"
"444",2.22719161477991,-1.71363921586887,0.0492506473074879,"PCDHB11","up_regulated"
"445",-1.80018600230995,-4.06586010084271,0.0256541687657565,"OR11L1","down_regulated"
"446",-1.80874249076632,-0.609392271519744,0.0453003568519136,"PARVA","down_regulated"
"447",-1.53454101075047,-4.18162364344295,0.000606397474476872,"MAP1LC3C","down_regulated"
"448",-1.61527856192542,-3.22526539772948,0.0242264191823235,"IGKV7-3","down_regulated"
"449",2.53152100459659,0.925585451518769,0.00265539904204225,"OCLN","up_regulated"
"450",1.74455473227095,-0.799558637999571,0.0358942910963201,"SLC22A12","up_regulated"
"451",-3.5301805025396,-2.4007160543873,0.00299336834821108,"CYYR1-AS1","down_regulated"
"452",3.46881833523513,0.110690360290126,0.000270265926999162,"AVPR1B","up_regulated"
"453",1.5546742016674,4.85348274649698,0.0156346320661283,"TPM2","up_regulated"
"454",1.51100603888088,0.301451803605595,0.00527084173228488,"SLC34A3","up_regulated"
"455",3.50256146729229,4.37293317547483,0.00194221324645356,"ZNF521","up_regulated"
"456",-1.58808783268418,-4.2887894228262,0.011018172956052,"MIR101-2","down_regulated"
"457",-1.82702601381367,-3.27917184326756,0.029968808035955,"MIR373","down_regulated"
"458",-1.59374626825568,-4.04007273011053,0.0144466457679226,"RNA5SP477","down_regulated"
"459",-1.89890662965739,-1.85675692722854,0.012784147989564,"RNU6-1255P","down_regulated"
"460",1.5517563400102,-3.88554447004379,0.0444239911482597,"RNA5SP507","up_regulated"
"461",-1.78095162358784,-4.47295956107332,0.00162720060914477,"RNA5SP28","down_regulated"
"462",-1.94164555408114,-4.01017153847335,0.00658613424133145,"RN7SKP134","down_regulated"
"463",-1.80662581461296,-3.432062795397,0.00623136858762159,"RNU4-68P","down_regulated"
"464",-1.77975447825329,-2.91195607765442,0.0259510890330185,"RNU4-38P","down_regulated"
"465",-1.68676028172551,-3.41497846754512,0.0097433717298705,"ACTBP6","down_regulated"
"466",-1.59827837531443,-4.59087697718074,0.0069019239539984,"TAS2R2P","down_regulated"
"467",-2.53736609904416,4.2135607757153,0.0137814217724148,"CR1","down_regulated"
"468",-1.68331716138485,-4.14428929857872,0.0112547903352858,"OR6K3","down_regulated"
"469",-1.63446660671094,-2.71209005764516,0.0303633763533376,"OOEP","down_regulated"
"470",-2.20556477373505,3.53753402483545,0.0462050387423034,"MAFB","down_regulated"
"471",-1.70668794486426,-3.8528182394422,0.00393309256949852,"LRRC37A5P","down_regulated"
"472",-1.94123847227152,-2.63592246511488,0.031055417223641,"KRTAP5-10","down_regulated"
"473",2.1156915954676,2.67547694452836,0.0163745801288199,"DDR1","up_regulated"
"474",-1.90353030484423,-3.35411273078321,0.00639800223533805,"ACOXL-AS1","down_regulated"
"475",-3.7184848954221,-0.554095768915593,0.0434280733975424,"CFI","down_regulated"
"476",-1.7835371627232,-0.896271507463718,0.0208193841290228,"RGL3","down_regulated"
"477",2.33239199039036,2.40400241762275,0.0153617779825981,"CRLF2","up_regulated"
"478",-2.31149777096448,-3.72174396985505,2.76414001210371e-05,"C22orf42","down_regulated"
"479",3.62976674135768,0.362782136413541,0.0380219038942846,"EGFEM1P","up_regulated"
"480",1.92302409192257,-4.40295787554779,0.0122809853530975,"RNU6-1189P","up_regulated"
"481",2.07533018718317,-2.77893713761449,0.0159601831931749,"RNU6-26P","up_regulated"
"482",1.69313869807902,-5.03707083629619,0.0246222996541718,"RNU6-1056P","up_regulated"
"483",-1.73979279924464,-3.70017792197354,0.00321179984457378,"RNU6-1013P","down_regulated"
"484",-2.87100449260918,-3.59880953152321,1.18339460688774e-07,"RNU6-1042P","down_regulated"
"485",-1.80209495891197,-4.41310483787472,4.50287036021285e-05,"RNY1P14","down_regulated"
"486",-2.00548806796699,-3.71703470033271,0.00156255444917666,"RNU6-29P","down_regulated"
"487",-1.529252526384,-3.99339380385436,0.0264732395666441,"MIR550A2","down_regulated"
"488",1.81441352781966,-4.62695251894527,0.0386217048868767,"MIR545","up_regulated"
"489",-2.3495146953523,9.62092872449519,0.0325544674118701,"IGKC","down_regulated"
"490",-2.11173525411258,5.60627223619909,0.0230596325261578,"IGKV4-1","down_regulated"
"491",-2.55097173389081,0.654775128379033,0.0129406790740835,"IGKV5-2","down_regulated"
"492",-1.65972356596401,0.744556737183218,0.026875485517393,"IGKV6-21","down_regulated"
"493",-1.97894122669412,1.51485977930119,0.0428794808205233,"IGKV3D-20","down_regulated"
"494",-1.67101704888336,-4.53289631326566,0.00154003275724949,"IGKV6D-41","down_regulated"
"495",-2.72331713319631,-0.0983235900406563,0.0156178950757059,"IGKV3D-11","down_regulated"
"496",-2.45327790077885,-2.42654232843339,0.00605262914893782,"IGKV1D-42","down_regulated"
"497",-1.84030117978707,2.38892535678316,0.0152457317152552,"IGLV4-69","down_regulated"
"498",-1.7191759511583,3.33901896356346,0.030232523531541,"IGLV6-57","down_regulated"
"499",-2.02331552107719,0.858222765879985,0.0311723781655483,"IGLV5-45","down_regulated"
"500",-1.88572799518036,4.17622972884012,0.0338042563762962,"IGLV1-44","down_regulated"
"501",-1.73422059980121,1.43137289036219,0.0282615760614701,"IGLV7-43","down_regulated"
"502",-1.9637241396375,4.89236852924965,0.0235768071274389,"IGLV1-40","down_regulated"
"503",-2.04753524809519,3.91673618727319,0.0315905795272983,"IGLV2-23","down_regulated"
"504",-2.37817161310926,4.85362179491935,0.0218417848240602,"IGLV3-21","down_regulated"
"505",-1.75315576591979,-1.40541907356952,0.0207349159323647,"IGLV3-16","down_regulated"
"506",-1.98835046559685,4.09362053368628,0.0217063742386322,"IGLV2-14","down_regulated"
"507",-1.91993850903542,3.83609241119228,0.0169814098762613,"IGLV2-11","down_regulated"
"508",-2.28427733719226,3.7552805599467,0.0324500989935847,"IGLV3-1","down_regulated"
"509",-1.90965884353607,-2.56801625994779,0.0126228484745389,"IGLJ2","down_regulated"
"510",-1.72712748590658,6.57744758038804,0.0325326453727469,"IGLC2","down_regulated"
"511",-2.51447688277658,5.6282566499371,0.00238065397010626,"IGLC3","down_regulated"
"512",1.73141922134614,-3.33460799600427,0.0155737504987178,"TRBV5-3","up_regulated"
"513",1.8657036692311,-0.0155589124615633,0.0313400977135365,"TRBV6-6","up_regulated"
"514",3.12655679590818,-1.61868196740159,0.00280231901608393,"TRDV2","up_regulated"
"515",-3.17103170379666,8.39803553406914,0.0340761958588241,"IGHG2","down_regulated"
"516",-2.27027958069207,9.60985974296515,0.0154583532891714,"IGHG1","down_regulated"
"517",-1.96790670859411,6.8257266786341,0.0265338551092776,"IGHG3","down_regulated"
"518",2.48707600073108,-2.02248311545972,0.0371958367647217,"IGHD1-26","up_regulated"
"519",-1.94168656570415,0.367948537230162,0.0144253197596091,"IGHV6-1","down_regulated"
"520",-2.03984395395299,1.45230070551151,0.0158068962121621,"IGHV2-5","down_regulated"
"521",-1.87402361668277,1.70670058495359,0.0190811808813967,"IGHV3-7","down_regulated"
"522",-1.88869372007594,3.80347374700002,0.0444464339236382,"IGHV3-11","down_regulated"
"523",-1.97594421519398,4.15513435958095,0.0257585675588325,"IGHV3-15","down_regulated"
"524",-2.06953324363825,4.24012780469776,0.0361841922029128,"IGHV1-18","down_regulated"
"525",-2.54230460225291,0.190019145542468,0.031210676035084,"IGHV3-20","down_regulated"
"526",-2.11523255842614,3.97947085171705,0.0158689808208491,"IGHV3-21","down_regulated"
"527",-1.80615186635044,5.29206442396194,0.0202332785821315,"IGHV3-23","down_regulated"
"528",-1.72180699295446,1.42222563235582,0.0362137985187808,"IGHV4-28","down_regulated"
"529",-2.03688268125041,3.34075241574027,0.0169231428838929,"IGHV3-33","down_regulated"
"530",-2.32706311963967,3.56978959333019,0.0131789362674687,"IGHV4-34","down_regulated"
"531",-2.58780178025859,-0.874729648196371,0.00599455320409116,"IGHV3-35","down_regulated"
"532",-2.04557055752357,3.90109051556796,0.0333443541004949,"IGHV1-46","down_regulated"
"533",-2.03212878870756,3.07732205254366,0.0283672476711979,"IGHV3-49","down_regulated"
"534",-1.95626334617281,4.67305304195291,0.0154698186008673,"IGHV5-51","down_regulated"
"535",-2.01038190630182,2.26956104326823,0.0284532765520212,"IGHV3-53","down_regulated"
"536",-2.29638742844893,1.49649764065159,0.0486912394181631,"IGHV4-61","down_regulated"
"537",-1.59649960593141,-4.23245966845856,0.0146809086021571,"RNU6-1300P","down_regulated"
"538",-1.53417039119599,-4.16165708061003,0.0125922966283235,"RNU6-1254P","down_regulated"
"539",-1.94671356867843,3.16409472353363,3.6548632805108e-05,"MAP10","down_regulated"
"540",2.81252869721188,-4.14459169622086,0.00168182327751049,"AHCYP5","up_regulated"
"541",1.71633361616306,1.51637280360773,0.0165689270117212,"ASIC3","up_regulated"
"542",1.54857411279782,-2.96553705053361,0.044017885602931,"RPL6P25","up_regulated"
"543",-2.31725252364548,-1.81796508331014,0.0279003545098845,"EEF1DP4","down_regulated"
"544",-2.74469738029558,2.51115954832567,0.0415076157921793,"S1PR3","down_regulated"
"545",-2.74469738029558,2.51115954832567,0.0415076157921793,"S1PR3","down_regulated"
"546",2.13931187308351,-1.50090495727302,0.0352947760809152,"FER1L6","up_regulated"
"547",-1.80175971130718,-4.47369231771713,0.000664450653888604,"GPR33","down_regulated"
"548",-1.70846842204376,-4.52131917200556,0.00250189109201453,"LINC01139","down_regulated"
"549",-1.8369646082735,-0.551259861779427,0.0179329479189181,"ATAD3C","down_regulated"
"550",-2.05036121423815,-3.91917881931184,0.00310871075234005,"ANXA2P3","down_regulated"
"551",2.42696395308897,-2.53418560133695,0.00868103194418934,"NDUFS5P1","up_regulated"
"552",1.71980132579521,-5.54518477912051,0.00175575185688842,"MIR320D2","up_regulated"
"553",-1.57490252316529,-1.91673508755761,0.0305262630059747,"RNU6ATAC18P","down_regulated"
"554",-1.60562226192376,-3.24924780513036,0.0220391698559692,"MIR1303","down_regulated"
"555",-1.6134772855567,-3.24059426492937,0.02800300561712,"MIR1290","down_regulated"
"556",2.07679769786051,-4.854558471961,0.0252055874261036,"MIR1915","up_regulated"
"557",-2.23305615991536,-4.10733213122282,0.0162930220626106,"RN7SKP32","down_regulated"
"558",-1.75238595436707,-3.62870516276876,0.0143278286669657,"RN7SKP266","down_regulated"
"559",-1.77248575655235,-3.58821462445687,0.00435481287439301,"RNA5SP95","down_regulated"
"560",1.85898652114456,-2.60756360549411,0.0315634305646729,"RNA5SP371","up_regulated"
"561",1.73894071522866,-4.04193616885428,0.0448068115507912,"RNU6-285P","up_regulated"
"562",3.84219432918839,-1.38787798922524,0.000318141493243692,"RN7SKP240","up_regulated"
"563",-1.5849542063576,-4.31445362865886,0.0119020160620903,"RNU4-27P","down_regulated"
"564",1.51146413917293,-5.37834662114986,0.0221434227385837,"RN7SKP53","up_regulated"
"565",1.741657824702,-4.96509667160165,0.0490616114505097,"RNA5SP111","up_regulated"
"566",2.25460630197043,-2.53932650552055,0.0321461380104366,"LINC01825","up_regulated"
"567",-2.2211664867223,-4.11278458947902,0.00701696796284045,"TRIM60P17","down_regulated"
"568",1.85279633935015,-2.91397805131661,0.0368044749776016,"LINC00114","up_regulated"
"569",-2.65229876635333,-0.650716375522638,0.00592750733883502,"IGKV3D-15","down_regulated"
"570",-3.40910947749314,-2.83282295350778,0.000573253789802441,"MTRF1LP2","down_regulated"
"571",-2.22794577021974,4.56427544186637,0.0127341201824113,"IGHV4-59","down_regulated"
"572",1.81043975573799,-4.68716019972746,0.0259154191485145,"PDSS1P2","up_regulated"
"573",-1.78685868796105,3.83452361804062,0.0362156140250033,"IGHV3-74","down_regulated"
"574",-2.2003466461121,-2.30283379698993,0.0324600206318357,"LINC00240","down_regulated"
"575",1.97584955236327,-2.86413700047683,0.0114087638909438,"LINC01398","up_regulated"
"576",-2.38149631779531,0.610023775885568,0.0441567236400199,"OR52K3P","down_regulated"
"577",-2.43662236225876,1.10162554378067,0.0102688813189624,"LINC01504","down_regulated"
"578",-1.71262869036083,-0.636896139856323,0.0421811340823671,"IGKV6D-21","down_regulated"
"579",-4.22098788656105,0.859684978723252,0.00428886400152938,"IPPKP1","down_regulated"
"580",1.90539279204844,-3.13454022418336,0.0271453561300195,"ASH2LP3","up_regulated"
"581",-1.83637361345092,0.0797045105411035,0.0475654512249793,"C3orf86","down_regulated"
"582",-2.78622881899131,-3.27569494726479,0.00062560158356225,"GAS1RR","down_regulated"
"583",-2.48191773436715,-3.4250744501804,0.0440436456415489,"PSPHP1","down_regulated"
"584",2.79978851245728,-4.34359320429818,0.00971850650714062,"LINC01811","up_regulated"
"585",-1.52609973028715,-3.54702627072982,0.0277598241702559,"LINC02542","down_regulated"
"586",-2.11111149565977,-4.19655290656252,0.00966534480562676,"LINC00323","down_regulated"
"587",2.27386849500582,-3.11055541088927,0.0136882202017246,"RPSAP33","up_regulated"
"588",-1.7869620578069,0.239641529002694,0.016052965514247,"ATE1-AS1","down_regulated"
"589",2.49998698330207,-2.95210084822607,0.00454605271152528,"ABHD17AP6","up_regulated"
"590",-1.75529025917937,-2.41370289962507,0.0261016884879098,"LINC02798","down_regulated"
"591",1.90652177170385,-1.1336380282182,0.0301363392580811,"IGHD1-14","up_regulated"
"592",2.11884814884102,-3.41644189140447,0.0236001746604318,"RPL31P12","up_regulated"
"593",1.76431448157619,-0.624087993783212,0.0204185718436893,"TRBV7-5","up_regulated"
"594",-2.61778964994413,1.00202235622823,0.0341619403160023,"SLC9A7P1","down_regulated"
"595",1.55556652422058,-5.28732807325216,0.0384196513955544,"MTND5P31","up_regulated"
"596",2.16565296036258,-3.34392590626606,0.0259034552344975,"FAM66A","up_regulated"
"597",-2.63076528838533,-2.65723497105738,0.0109698815610308,"LINC02344","down_regulated"
"598",4.33705917909007,-1.85480261010567,0.000538166498384035,"ZNF680P1","up_regulated"
"599",2.33061982334333,-3.10552303493383,0.00907620345237693,"HNRNPA1P46","up_regulated"
"600",1.54376198940031,-3.69582045056559,0.0101329984594157,"UBBP5","up_regulated"
"601",-1.63951221946891,3.42970945857086,0.0211015501388178,"HCG11","down_regulated"
"602",-2.0703164498458,2.27696622053313,0.00538104373107547,"MIR646HG","down_regulated"
"603",-1.67971736203359,-3.76635899509778,0.0180278401357199,"MACC1-AS1","down_regulated"
"604",1.84740243253435,-3.5030530225122,0.0400197554187079,"RPS3AP30","up_regulated"
"605",2.15283545773567,-3.96156096726819,0.0348935835037593,"NEGR1-IT1","up_regulated"
"606",-1.65356855636031,-3.48129316123274,0.0314683384685621,"UBE3AP2","down_regulated"
"607",-2.74158037250058,1.02462903375724,0.0194775594036592,"CCDC26","down_regulated"
"608",-2.74158037250058,1.02462903375724,0.0194775594036592,"CCDC26","down_regulated"
"609",-2.74158037250058,1.02462903375724,0.0194775594036592,"CCDC26","down_regulated"
"610",-2.34421885169691,-0.771193158852522,0.00643631148284602,"LINC02766","down_regulated"
"611",-2.57077727892385,-2.68075634703103,0.00365693086894378,"RPSAP22","down_regulated"
"612",1.89885653892595,1.396414024483,0.00423534798845254,"ZRANB2-AS2","up_regulated"
"613",2.12054655304214,3.76933241394146,0.0214487344355036,"MIR181A1HG","up_regulated"
"614",4.08913165043925,-3.78899580269831,4.67524313952959e-05,"LINC02370","up_regulated"
"615",-1.64342018651908,-3.45242992587819,0.0228748128244818,"IGKV1OR22-5","down_regulated"
"616",-1.76551255211578,-2.85705850767374,0.00865191975536888,"TEX48","down_regulated"
"617",3.18838519883553,-1.88598075668815,0.00365869624728973,"MEIS1-AS2","up_regulated"
"618",3.69980353475549,-1.76282196007568,0.0113032293752036,"ARPP21-AS1","up_regulated"
"619",-1.98258283250774,-2.8077861331088,0.0330331009741723,"LINC02541","down_regulated"
"620",-2.42913948210992,2.03112024323837,0.0124441509236002,"ZNF826P","down_regulated"
"621",-1.52491621418626,-4.28330368727431,0.00609809723854815,"TRERNA1","down_regulated"
"622",1.53370905798945,-0.330742815052994,0.0029109588776481,"RB1-DT","up_regulated"
"623",2.38935702109343,-4.38854477403616,0.0124078660422161,"SNRPGP13","up_regulated"
"624",2.37403505416071,-4.45835864534587,0.00472155945100992,"MTCO2P20","up_regulated"
"625",2.71110607164883,-2.52020973833969,0.015098234032153,"RPL21P43","up_regulated"
"626",-1.50697650446967,-4.35585693060345,0.00885761283594918,"LINC00574","down_regulated"
"627",1.97008629324778,2.6161248795361,0.0275905634181732,"LINC00899","up_regulated"
"628",2.90928959719036,-2.3960847282152,0.00684112620932391,"ABCA9-AS1","up_regulated"
"629",2.86624549247776,-2.62592654342577,0.0055833649538374,"LINC01798","up_regulated"
"630",-2.01529454197023,1.34138860069284,0.0404043448204141,"IGHV3-43","down_regulated"
"631",-3.07804855777274,-1.74920327051693,0.00184988690586888,"FAM157B","down_regulated"
"632",1.5148236050307,-2.40909332884727,0.00342859339290172,"NPIPA9","up_regulated"
"633",1.66666402018365,-4.56148275142495,0.0193694656743174,"RPSAP59","up_regulated"
"634",4.11243078753604,-1.32714918743522,0.00141384129890493,"HOXB-AS3","up_regulated"
"635",2.9219558715784,-3.17296042419889,0.00729297261656296,"LINC00642","up_regulated"
"636",-2.03686119431218,-2.21839347687571,0.0334647423222766,"MROH3P","down_regulated"
"637",-1.66431825769709,-4.16346999225542,0.00176940185171203,"LINC00472","down_regulated"
"638",1.85172341479229,-4.10559969364748,0.0196436082186791,"ACTR1AP1","up_regulated"
"639",-1.77374582146341,-3.34976432456001,0.0210266419828841,"KRT18P62","down_regulated"
