"Row.names","p.value_activities.x","Non_reponder_mean.mean of x","Responder.mean of y","logFC","AveExpr","t","P.Value","adj.P.Val","B","p.value_activities.y","Responser at relapse.mean of x","Responder at Baseline.mean of y","logFC_Rel_vs_R","P.Value_Rel_vs_R"
"LOC100190939",1,0,0,0.252671834746986,1.12510395668127,0.715464795603151,0.481982944204949,0.977208286870888,-4.63625549867709,1,0,0,0.167810283349466,0.698625870272282
"LOC100190940",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC100190986",1,0,0,0.843794565739889,-6.67114914368849,1.3243713515379,0.199219544702173,0.977208286870888,-4.54903675715111,1,0,0,0.49775862921753,0.432203444222127
"LOC100192378",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC100192379",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013429,0.547739437152422
"LOC100192426",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.358311159815692,0.0394446491088866
"LOC100216001",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC100216545",1,0,0,1.12052161680614,-3.60939145277381,1.87701340429394,0.0740863440880899,0.977208286870888,-4.43872943938315,1,0,0,0.812118026619745,0.288227758839809
"LOC100233209",1,0,0,0.243763188396158,-5.01320095140046,0.26198330276925,0.795815865561858,0.977208286870888,-4.66962289029274,1,0,0,0.411455516010965,0.691180868109885
"LOC100240726",1,0,0,-0.194282030715417,-7.03010068909975,-0.297306437537614,0.76907229956259,0.977208286870888,-4.66810880740481,1,0,0,0.256317024340449,0.702551044686479
"LOC100240734",1,0,0,0.919855290572669,-5.6984084309989,1.15071395342521,0.262426808592409,0.977208286870888,-4.57822445502445,1,0,0,0.285015652400796,0.758802140473071
"LOC100240735",1,0,0,-0.837616250319015,-4.92825691169155,-0.97523865451221,0.340235464406298,0.977208286870888,-4.60439493634083,1,0,0,-0.177536238835855,0.853245552698882
"LOC100268168",1,0,0,0.535961324567818,-1.31183240053393,1.10834410549621,0.279899275590399,0.977208286870888,-4.58486333233681,1,0,0,0.318104680410653,0.568652514590994
"LOC100270710",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC100270746",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC100270804",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.486609850279307,0.0170287059265712
"LOC100271722",1,0,0,0.600966382496954,-6.60964415611496,1.01101206230641,0.323199835184486,0.977208286870888,-4.59934845491752,1,0,0,-0.118814844287667,0.872147447310908
"LOC100271831",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC100271832",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC100271836",1,0,0,0.129392271650512,6.61126963498408,0.416515349878085,0.681141749978762,0.977208286870888,-4.66161633589576,1,0,0,0.803188390907453,0.290053177720215
"LOC100272146",1,0,0,0.465524258831008,0.316458611097557,0.920576339203433,0.367436834818338,0.977208286870888,-4.61180811776932,1,0,0,0.349519311279931,0.499563846871047
"LOC100272216",1,0,0,-0.182061713499804,3.59729618779874,-0.260590658825726,0.796875778327171,0.977208286870888,-4.66967871436554,1,0,0,0.482930510340855,0.452824673466413
"LOC100272217",1,0,0,0.0523515820781668,-7.47771250326064,0.231713162889152,0.818941322937407,0.977208286870888,-4.67076991323229,1,0,0,0.236952342078752,0.374123802855888
"LOC100272228",1,0,0,-0.166074766809797,-0.44704860067509,-0.307028159880993,0.76176162222861,0.977208286870888,-4.66765902891078,1,0,0,0.338578540391232,0.62967762589365
"LOC100286793",1,0,0,0.107309207357952,1.21037323069464,0.377089527785024,0.709785526720879,0.977208286870888,-4.66399810572945,1,0,0,0.0363055099788614,0.911049538594209
"LOC100286844",1,0,0,0.454739479027518,-6.69300352304564,0.782149654524271,0.442614768983214,0.977208286870888,-4.62890816156094,1,0,0,-0.0877740280528494,0.880538695498922
"LOC100287227",1,0,0,-0.145016954558378,-7.38372748581467,-0.429659960130242,0.671697659140994,0.977208286870888,-4.66077117644141,1,0,0,-0.182427982712941,0.567540893628374
"LOC100287704",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC100287718",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,1.23448948588887,0.0232465718027785
"LOC100288778",1,0,0,0.608781476311325,6.94071589092475,2.25871551299702,0.0343488185969296,0.977208286870888,-4.35188930721467,1,0,0,0.0921972311912445,0.805519988761268
"LOC100289341",1,0,0,-0.368725190738739,-2.60331708135177,-0.668684994559594,0.510778426602918,0.977208286870888,-4.64105217849887,1,0,0,-0.143880968614586,0.838403622843689
"LOC100302401",1,0,0,0.0496994911657351,-7.27669759102444,0.132753509125913,0.895616969710922,0.984823377437034,-4.67354426581883,1,0,0,0.62582474269644,0.234290884645471
"LOC100302640",1,0,0,-0.0937582466371589,-7.54094537321745,-0.609356907784396,0.548642866377307,0.977208286870888,-4.6467024990868,1,0,0,0.00163970407714853,0.991346225986094
"LOC100302650",1,0,0,1.72696316640672,-3.58455243374321,2.03921473686279,0.053846419197441,0.977208286870888,-4.4025875013262,1,0,0,1.25526547230852,0.141854689142126
"LOC100303728",1,0,0,-0.251687534716964,-6.59824023430413,-0.494635041818749,0.625850053481665,0.977208286870888,-4.65622156176201,1,0,0,0.855690161342388,0.198655564075024
"LOC113230",1,0,0,0.600059472349249,-0.46628225998225,1.10042891534253,0.283255192734146,0.977208286870888,-4.58608153954277,1,0,0,1.10112244349798,0.0423445326841232
"LOC115110",1,0,0,1.33444671027224,-3.47721794124312,2.19780520944405,0.0389875452594978,0.977208286870888,-4.36612907413996,1,0,0,1.63305723651046,0.0366656558330263
"LOC116437",1,0,0,0.153572998958966,-7.52796084817481,0.815106481879976,0.423905985808571,0.977208286870888,-4.62505999899712,1,0,0,0.118209641013435,0.665659107986881
"LOC121838",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013435,0.490743553338803
"LOC121952",1,0,0,0.248630978787225,-7.47816857302668,0.995176303688159,0.330666274017527,0.977208286870888,-4.60160115218976,1,0,0,0.118209641013429,0.625615425262256
"LOC126536",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC127841",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.35120174560473,0.0370950574132956
"LOC134466",1,0,0,-0.816825356176032,-5.5808136703379,-0.989924886871967,0.333168466181004,0.977208286870888,-4.60234161709033,1,0,0,-0.463729761661004,0.619355637396747
"LOC143188",1,0,0,0.505783774810875,-5.99689262371279,0.733095952497315,0.47137979099735,0.977208286870888,-4.63437067527168,1,0,0,0.249093820444749,0.756272906884678
"LOC143666",1,0,0,0.0477424174498813,-7.21668663798166,0.10150982100171,0.9200819340164,0.989194721054961,-4.6741083175863,1,0,0,0.146861693993855,0.772523436773423
"LOC144438",1,0,0,0.505390171293834,-4.85406437342844,0.813719545751096,0.424683210718722,0.977208286870888,-4.62522479689171,1,0,0,0.182050166372567,0.795572819873484
"LOC144486",1,0,0,0.958339340264436,-7.10641657415766,2.45444990559916,0.0226542231631416,0.977208286870888,-4.30546168338045,1,0,0,0.340221429168576,0.437921191069463
"LOC144571",1,0,0,-0.787797054747692,-3.09189837705159,-0.731381044592216,0.472405034473854,0.977208286870888,-4.634555839551,1,0,0,-0.110253520831948,0.920853661787605
"LOC144742",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013435,0.482400733457416
"LOC144776",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC145474",1,0,0,-0.194747725496189,-7.49285514518934,-0.837467745437585,0.411498270480629,0.977208286870888,-4.62236865892052,1,0,0,-0.0993497747818877,0.650907574524294
"LOC145783",1,0,0,0.329460284872214,-7.16239238653598,0.916683758239969,0.369427856095078,0.977208286870888,-4.61232206063529,1,0,0,0.0667844030081115,0.850204683757938
"LOC145820",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC145837",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.334186434283278,0.331772020074393
"LOC145845",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,1.36923854986875,0.00364853655320855
"LOC146336",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013432,0.466214439974864
"LOC146481",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.35120174560473,0.0370950574132956
"LOC146880",1,0,0,0.53066567755158,5.75307953697306,2.28504658574915,0.0325043159110784,0.977208286870888,-4.34569895999041,1,0,0,0.406904917877354,0.197328791968939
"LOC147727",1,0,0,0.344367617154256,-4.43712924517977,0.557659329410539,0.582809525928565,0.977208286870888,-4.65122427478798,1,0,0,0.466577200846988,0.513026913117631
"LOC147804",1,0,0,0.203124188944633,1.88820956132811,0.584785290025016,0.564749691100393,0.977208286870888,-4.64889875395394,1,0,0,0.283807785961193,0.425142314468506
"LOC148145",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.358311159815692,0.0394446491088866
"LOC148189",1,0,0,0.448518677813608,-6.38904055771364,0.785340774598868,0.440781403698792,0.977208286870888,-4.62854177071841,1,0,0,0.581765947069151,0.383420630669757
"LOC148413",1,0,0,0.209001405629864,1.98425768154884,0.662611628994256,0.514586414061864,0.977208286870888,-4.64165298189165,1,0,0,0.323659613704317,0.363580829465367
"LOC148696",1,0,0,0.159801856645471,-0.997938612082559,0.347705676562534,0.731425836068115,0.977208286870888,-4.66562294958935,1,0,0,0.771599353132117,0.241433706174181
"LOC148709",1,0,0,-1.83459332432032,-2.51240962221506,-2.54282461812175,0.0186937954136435,0.977208286870888,-4.28425256761671,1,0,0,-0.188903129092111,0.804505981301719
"LOC148824",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC149134",1,0,0,1.05513918716564,0.950614271508392,1.66993794603223,0.109357577465493,0.977208286870888,-4.48270977271264,1,0,0,0.440220682239908,0.464443117130156
"LOC149620",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC149837",1,0,0,-0.851256171591213,-2.11084948405869,-0.923418105914576,0.365987823787149,0.977208286870888,-4.61143173305083,1,0,0,0.686244015025289,0.512993292972225
"LOC150185",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.34022142916858,0.0314940462618812
"LOC150197",1,0,0,0.0391037488741066,-6.55267766344981,0.0577797979046353,0.954455089412027,0.99512467842614,-4.67464545497739,1,0,0,0.321259911708875,0.678097810798569
"LOC150381",1,0,0,0.727062028395602,-6.99561930622151,1.60175205634971,0.12373137227578,0.977208286870888,-4.49656148637088,1,0,0,0.408767767404067,0.444767979317401
"LOC150527",1,0,0,-0.330697277063328,-6.87172100485239,-0.470320665569841,0.642838992131594,0.977208286870888,-4.65799620996856,1,0,0,0.262106366917186,0.812472168657318
"LOC150568",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC150622",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC150776",1,0,0,0.297328792624691,4.53848829306582,1.16393017065677,0.257145061071279,0.977208286870888,-4.57611352343147,1,0,0,0.320284828459422,0.302064811211608
"LOC150786",1,0,0,-1.32865960720041,-4.10028495898668,-1.75731108945538,0.0930277300921237,0.977208286870888,-4.46448390580814,1,0,0,-0.835142724423227,0.356175905387621
"LOC151009",1,0,0,-0.2568948292344,-7.35621892769709,-0.628078086798617,0.536535945079385,0.977208286870888,-4.64497233942619,1,0,0,-0.268539237089387,0.592424955129315
"LOC151162",1,0,0,0.259151927389429,-3.80893937941555,0.363663862549817,0.719643357008747,0.977208286870888,-4.66475648569849,1,0,0,0.586355464668891,0.450078611319785
"LOC151174",1,0,0,-1.54055509901044,-4.66926846195598,-1.88756659807273,0.0725904159780258,0.977208286870888,-4.436418995269,1,0,0,0.416380033509173,0.651576836811871
"LOC151300",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC151534",1,0,0,0.673237618404763,-6.61775431496281,1.1912979644749,0.246459694333112,0.977208286870888,-4.5716826974206,1,0,0,-0.0637133032739152,0.919498452543506
"LOC151658",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC152024",1,0,0,0.376077084941945,-7.4114110888504,1.02591462171725,0.316281599192984,0.977208286870888,-4.59720151132251,1,0,0,0.118209641013432,0.750198567410836
"LOC152217",1,0,0,0.343996691243489,0.481409510836379,0.897658505035875,0.379262188610192,0.977208286870888,-4.61480694015846,1,0,0,0.41946224340029,0.402985063049735
"LOC152225",1,0,0,-0.162401554511207,-7.50825808375362,-0.937029724952177,0.359100299994969,0.977208286870888,-4.60961511933325,1,0,0,0.155008184358241,0.533856031243791
"LOC153328",1,0,0,-0.00254641847458981,-7.45361826844455,-0.0104162252298817,0.991784788596561,0.999255269795809,-4.67489463401145,1,0,0,0.371548819360762,0.30185537321754
"LOC153684",1,0,0,1.50819390528894,-5.13894368752142,2.03530803174943,0.0542692642345799,0.977208286870888,-4.40347278103338,1,0,0,1.26004593446628,0.168965439159437
"LOC153910",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC154449",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC154761",1,0,0,-0.0529478623035571,1.79304189981267,-0.0917874622030287,0.927712639408712,0.990535525321309,-4.674253201751,1,0,0,-0.515160186336648,0.451479452743175
"LOC154822",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013429,0.457919791995125
"LOC157381",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC157627",1,0,0,0.327280094991771,-7.43697141691953,1.09463822749169,0.285728773339792,0.977208286870888,-4.58696832977349,1,0,0,0.118209641013435,0.636312626200004
"LOC158376",1,0,0,0.410180653586421,-7.04192893541913,0.694341990718495,0.494866954669244,0.977208286870888,-4.63845828378305,1,0,0,0.387733848211915,0.570353635179689
"LOC158572",1,0,0,-1.50314026117219,-3.96914618850765,-1.87080550011141,0.0749788623230973,0.977208286870888,-4.44008567937111,1,0,0,-0.930094407740136,0.331365542553395
"LOC158696",1,0,0,0.0231856341774668,-7.44013957419823,0.0999921912449081,0.921272563682144,0.989582385684421,-4.67413189192195,1,0,0,-0.0379097764201211,0.849982406111077
"LOC162632",1,0,0,-0.0307718991971438,0.870869218377614,-0.019363277359862,0.984729014292577,0.998583574018019,-4.67487407697174,1,0,0,-2.39695372418301,0.221855016106722
"LOC168474",1,0,0,0.655501833136442,-4.02510686109302,0.784643900833455,0.441181374092054,0.977208286870888,-4.62862189704089,1,0,0,1.3534037565028,0.152493685534699
"LOC200030",1,0,0,0.304364886804676,4.00896222652233,0.689601443566422,0.497785355291524,0.977208286870888,-4.63894432180756,1,0,0,1.43109763142004,0.09753666696874
"LOC200726",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013432,0.511340366142302
"LOC201651",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC202181",1,0,0,0.397175388254298,4.52395390888348,1.19773003988045,0.243997380407672,0.977208286870888,-4.57062980887441,1,0,0,0.330814531726092,0.384506408516884
"LOC202781",1,0,0,0.766023825693448,-6.46717328408276,1.24601182861582,0.226102395058987,0.977208286870888,-4.56258871126921,1,0,0,0.179904886160235,0.776252499739043
"LOC219347",1,0,0,1.09946236570554,-5.18227991016026,1.7243302351956,0.0989283895481774,0.977208286870888,-4.47142380069169,1,0,0,0.984392231968817,0.151910455214321
"LOC220429",1,0,0,0.959047300952889,-2.90158603034883,1.36343442193867,0.186785233103563,0.977208286870888,-4.54205825109834,1,0,0,0.547780682060298,0.516628415160848
"LOC220594",1,0,0,0.30497794016941,0.191475698602656,0.22989107439703,0.820338972081773,0.977208286870888,-4.67083451286431,1,0,0,2.40477650931781,0.0890378797095575
"LOC220729",1,0,0,0.0760160329090018,3.09698227175771,0.329475291302047,0.74496927991361,0.977208286870888,-4.666566165694,1,0,0,0.156872259686636,0.572366797497457
"LOC220930",1,0,0,-0.214307418521225,-6.78198121414055,-0.381308836874431,0.706698099930689,0.977208286870888,-4.66375422761161,1,0,0,0.388591509041643,0.477605192975613
"LOC221122",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC221442",1,0,0,0.514629350570954,-1.31844799520199,1.03020910722923,0.314307411225455,0.977208286870888,-4.5965779968289,1,0,0,0.809364755409396,0.101585786654263
"LOC221710",1,0,0,-0.365078239450643,0.879826126661556,-0.910816000455896,0.372442708716891,0.977208286870888,-4.61309324327331,1,0,0,0.356745950622115,0.32825453763907
"LOC222699",1,0,0,-0.887764356886108,-6.56671594728058,-1.74376559012605,0.0954136058675192,0.977208286870888,-4.46734276432757,1,0,0,0.07102082733602,0.918132004516007
"LOC253039",1,0,0,0.0930065605926864,-0.769250357019518,0.194248273649943,0.847796306742112,0.978010114385817,-4.67199641011123,1,0,0,0.503090231574267,0.445791447306734
"LOC253724",1,0,0,-0.225757840627576,-2.11381155158648,-0.43769966335085,0.665948429749335,0.977208286870888,-4.66024171355915,1,0,0,-0.35928779437499,0.568685840262673
"LOC254312",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC254559",1,0,0,-0.121085341032896,-7.11990698094802,-0.27317075956018,0.787316120311184,0.977208286870888,-4.66916377768645,1,0,0,-0.211701092339669,0.647082016309761
"LOC255025",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013432,0.534366577672223
"LOC255167",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013432,0.466214439974864
"LOC256880",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013435,0.540227695144186
"LOC257358",1,0,0,0.295722321693003,-7.45350167912365,0.939416466642475,0.357901642626448,0.977208286870888,-4.60929423982892,1,0,0,0.670134089558451,0.0851508663400722
"LOC25845",1,0,0,0.341588840505462,0.836205882400924,1.15030051305399,0.262593321462178,0.977208286870888,-4.5782901860196,1,0,0,-0.27124589886718,0.387664458151706
"LOC26080",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC26102",1,0,0,0.962536002340801,-5.68530009123693,1.11845589356887,0.275654243469987,0.977208286870888,-4.58329690340986,1,0,0,-0.467453763785769,0.600855069053361
"LOC282997",1,0,0,1.41990780482121,-4.9072303128242,2.55405053432,0.0182398307063886,0.977208286870888,-4.28155062911222,1,0,0,-0.329744723135012,0.61401114737069
"LOC283050",1,0,0,0.340279778681889,-6.56574978777264,0.626269322290261,0.537699360550348,0.977208286870888,-4.64514163580881,1,0,0,0.526261097914679,0.393779841362946
"LOC283070",1,0,0,0.0875784554911476,-5.79014160497025,0.134094633927345,0.894569014180356,0.984621415979132,-4.67351669543033,1,0,0,0.10798062829894,0.88825260422342
"LOC283174",1,0,0,-0.162401554511207,-7.50825808375362,-0.937029724952177,0.359100299994969,0.977208286870888,-4.60961511933325,1,0,0,0.173097915005352,0.632577668668298
"LOC283267",1,0,0,0.532565863984571,0.585904879770834,1.29292180178066,0.209693418849891,0.977208286870888,-4.55454871289518,1,0,0,-0.149396525581947,0.730680142725641
"LOC283314",1,0,0,-0.0710490532434407,-2.22421779313242,-0.146917626494701,0.88455934637241,0.984430319196236,-4.67323913952367,1,0,0,0.302854585483994,0.479583642954169
"LOC283332",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC283392",1,0,0,0.51303949942169,-3.61035046537653,0.439659651985696,0.66454999643253,0.977208286870888,-4.6601111966432,1,0,0,-0.239317324085475,0.852144620002474
"LOC283404",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC283663",1,0,0,-0.716544788714719,-5.25415307601983,-0.817779046549229,0.422410821830745,0.977208286870888,-4.62474173714345,1,0,0,-0.314090049944021,0.761334826252443
"LOC283731",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.358311159815687,0.138669942852363
"LOC283761",1,0,0,0.155620669167991,-7.5268882590177,0.814112080576931,0.424463147775304,0.977208286870888,-4.62517818062421,1,0,0,0.118209641013432,0.721119188257728
"LOC283788",1,0,0,0.329789405764441,4.36484105131426,0.965017833015826,0.34521400188852,0.977208286870888,-4.60580865511388,1,0,0,-0.070907075160437,0.875400526709423
"LOC283856",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC283867",1,0,0,-0.194747725496189,-7.49285514518934,-0.837467745437585,0.411498270480629,0.977208286870888,-4.62236865892052,1,0,0,0.112546202847921,0.647129419258454
"LOC283914",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC283922",1,0,0,0.539729608753164,5.3537836081503,2.14643898653658,0.0433343522063573,0.977208286870888,-4.37804214528556,1,0,0,0.437906275262305,0.124748957616873
"LOC283999",1,0,0,0.0516146280499363,-7.27329303895179,0.137760458842179,0.891705547798503,0.984430319196236,-4.67343992508388,1,0,0,0.0431271706674465,0.925038070541701
"LOC284009",1,0,0,0.873189987067982,-1.08742340211763,1.63291470579115,0.11697686110756,0.977208286870888,-4.49027311815673,1,0,0,0.18924176709127,0.706620085865821
"LOC284023",1,0,0,0.125943179549727,-0.443962826777751,0.303119340368908,0.764698339103639,0.977208286870888,-4.66784158391284,1,0,0,0.663349442100983,0.0953634505582003
"LOC284100",1,0,0,0.346471411345503,-7.04807128689815,0.779985081717647,0.443861015304908,0.977208286870888,-4.62915592620018,1,0,0,-0.26063789472742,0.563148747554534
"LOC284232",1,0,0,-1.01070192907187,-3.31804806552455,-1.37447962027735,0.183382901310635,0.977208286870888,-4.54005904753919,1,0,0,0.158276263363388,0.854830339634617
"LOC284233",1,0,0,0.172608110274913,-7.15699439286883,0.418171501933078,0.67994885247052,0.977208286870888,-4.66151125244457,1,0,0,0.376696002805794,0.302492510768842
"LOC284276",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013435,0.480126373375243
"LOC284379",1,0,0,0.0231709820783514,-7.44014724910729,0.0939675091664034,0.92600095817017,0.990173046630406,-4.67422197999963,1,0,0,0.418168535651976,0.136309276436945
"LOC284440",1,0,0,1.18830956555051,-6.33160830396095,2.08641771483586,0.0489653135124125,0.977208286870888,-4.39183925063879,1,0,0,0.480763361570034,0.479571126807309
"LOC284441",1,0,0,-0.58398976604761,-0.482290026945223,-1.36394141279681,0.186627975238329,0.977208286870888,-4.54196673322581,1,0,0,0.444339340939332,0.320856976340932
"LOC284551",1,0,0,0.729664316946087,-7.22619872922918,1.79178912324555,0.0871849756665607,0.977208286870888,-4.4571544642779,1,0,0,0.504699580926416,0.278129509229052
"LOC284578",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC284632",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC284661",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC284688",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC284749",1,0,0,0.133869914499116,-7.53828151146331,0.978916552309483,0.338456077433291,0.977208286870888,-4.6038831444018,1,0,0,0.118209641013429,0.41037069468899
"LOC284788",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC284798",1,0,0,0.022811690299128,-7.59645486699663,0.204151789662349,0.840145677601799,0.977208286870888,-4.67169301838964,1,0,0,0.118209641013437,0.36312418464791
"LOC284837",1,0,0,2.05156026431093,-5.36123248382716,2.85678310276401,0.00927406626890189,0.977208286870888,-4.20835847736534,1,0,0,1.99068932093866,0.0213266211366837
"LOC284900",1,0,0,0.430861059338071,-3.39941382038651,0.885605309981167,0.385581043179325,0.977208286870888,-4.61635783028609,1,0,0,0.387229496234209,0.491128962397567
