"SYMBOL","logFC","P.Value","adj.P.Val","p.value_activities","HL60_MEMalpha_Mut_DMF","MOLM14_MEMalpha_Mut_DMF"
"LOC102723789",-0.0590405277108044,0.619521196502458,0.863718029873428,1,0,0
"LOC102723791",-0.0849755505107632,0.503097033803165,0.803675177613642,1,0,0
"LOC102723795",-0.13840103164268,0.308535853550974,0.66111829879506,1,0,0
"LOC102723803",0.168442300520489,0.437128908536653,0.763691441317379,1,0,0
"LOC102723809",0.533911301480531,0.0114994555838336,0.0841384156711802,1,0,0
"LOC102723831",0.210752048009357,0.248952012938168,0.599616372926002,1,0,0
"LOC102723831",-0.0645831624843289,0.734270984561055,0.913287581529327,1,0,0
"LOC102723833",-0.0436185708166192,0.73062582889762,0.912212616042372,1,0,0
"LOC102723834",0.118201423783811,0.475403318051649,0.78766724464557,1,0,0
"LOC102723846",0.0114153759450866,0.947493388338611,0.985236565028243,1,0,0
"LOC102723878",-0.38366136318114,0.107776313209495,0.387734316547117,1,0,0
"LOC102723879",-0.129958106207708,0.424885670071055,0.754602975663255,1,0,0
"LOC102723883",0.12839313401574,0.447732459622328,0.770322512079545,1,0,0
"LOC102723885",0.160524386293312,0.379543307185488,0.720557095863051,1,0,0
"LOC102723896",0.19279362391176,0.141887159739624,0.451487468472368,1,0,0
"LOC102723906",0.0350295872166777,0.792110830659837,0.935314665506378,1,0,0
"LOC102723906",-0.134576764673123,0.323247433789905,0.674554293835565,1,0,0
"LOC102723911",0.255734184563347,0.0603612497507366,0.273618699387054,1,0,0
"LOC102723922",0.120637112795023,0.347080209493826,0.695077036792303,1,0,0
"LOC102723924",-0.105653363944376,0.638032741749284,0.872130608871665,1,0,0
"LOC102723932",0.0952658876544703,0.485381466598942,0.793194090052894,1,0,0
"LOC102723944",0.200712026025494,0.250642607736185,0.601715084579163,1,0,0
"LOC102723944",0.0396754113070426,0.8239096817787,0.945980643447769,1,0,0
"LOC102723944",0.198690420384698,0.190537607746953,0.527511248912772,1,0,0
"LOC102723944",-0.0694868801798076,0.634042321331168,0.869852776126724,1,0,0
"LOC102723944",-0.014172299589176,0.917979968278607,0.97658511851538,1,0,0
"LOC102723944",-0.0751133057350968,0.644950430286228,0.875832510165563,1,0,0
"LOC102723948",0.200968413066275,0.220102426197117,0.566196410565217,1,0,0
"LOC102723961",-0.0427808580215725,0.837845901568304,0.951019789465966,1,0,0
"LOC102723961",-0.292062210473493,0.168509893201944,0.4948241932093,1,0,0
"LOC102723968",-0.0102101019127385,0.934197488659125,0.9818645401192,1,0,0
"LOC102723968",-0.0181695883192501,0.88724688562553,0.967642893027885,1,0,0
"LOC102723968",0.181531515916521,0.203881301779967,0.547001838965173,1,0,0
"LOC102723971",-0.202456983542178,0.230200003453719,0.577529313805069,1,0,0
"LOC102723989",0.0472520643493795,0.762055462168696,0.924817447176829,1,0,0
"LOC102723994",-0.363120977903981,0.0509993084637999,0.245518101943827,1,0,0
"LOC102724001",0.263062771611127,0.125889863713533,0.42358561799363,1,0,0
"LOC102724015",0.410421494775938,0.018474820727138,0.120360202056739,1,0,0
"LOC102724020",0.109589560930318,0.598887157858459,0.853776462188167,1,0,0
"LOC102724030",0.0122498759120608,0.927339227018166,0.979553327193857,1,0,0
"LOC102724036",-0.10756877478078,0.611920954428464,0.860198344334465,1,0,0
"LOC102724036",0.308993357761354,0.107706121944046,0.387679856355662,1,0,0
"LOC102724036",0.349924394978779,0.0133204784970584,0.0941973220227885,1,0,0
"LOC102724046",0.452521472095001,0.0233265299347401,0.142578494700292,1,0,0
"LOC102724050",-0.211366806990291,0.209181714857222,0.553233167538089,1,0,0
"LOC102724050",0.420739575518495,0.120161346715339,0.412332219317526,1,0,0
"LOC102724062",0.179321373598571,0.266439129440633,0.618464555331017,1,0,0
"LOC102724072",0.0177931812699441,0.933947179496464,0.98181247801614,1,0,0
"LOC102724080",0.0177260986411336,0.935778383585042,0.982237603234982,1,0,0
"LOC102724081",0.187364206696799,0.342065021658496,0.690426903563604,1,0,0
"LOC102724084",0.0134347787537106,0.932285980872433,0.981202446538105,1,0,0
"LOC102724087",0.354407426720663,0.0791207224003055,0.323686885081164,1,0,0
"LOC102724087",-0.241944824338193,0.299398478678873,0.652820180208424,1,0,0
"LOC102724087",0.0619066092396006,0.654823020291027,0.879990267925993,1,0,0
"LOC102724092",-0.282359904096735,0.0835978625688023,0.33509411215863,1,0,0
"LOC102724096",-0.114099876506796,0.507949882830104,0.806334345917269,1,0,0
"LOC102724100",-0.0227170018448968,0.924322055411612,0.978247707828603,1,0,0
"LOC102724104",0.0591173108059797,0.726884896277921,0.911185863104123,1,0,0
"LOC102724122",0.0290512639596203,0.855724799946681,0.957502026675325,1,0,0
"LOC102724146",0.0473224398846326,0.722380881801541,0.909519683915774,1,0,0
"LOC102724148",-0.0313064674297556,0.86425043438542,0.96047804137115,1,0,0
"LOC102724148",-0.0434188881858151,0.792080910221715,0.935314665506378,1,0,0
"LOC102724148",-0.0513360750970207,0.758080478445335,0.923541864824783,1,0,0
"LOC102724148",-0.0513360750970207,0.758080478445335,0.923541864824783,1,0,0
"LOC102724150",-0.148301559324901,0.335543752987626,0.684869976167251,1,0,0
"LOC102724153",0.307019429034385,0.0695263794455163,0.299490611203355,1,0,0
"LOC102724193",-0.242177131091833,0.204638699026933,0.547783980315878,1,0,0
"LOC102724194",0.128459317846491,0.39882415816195,0.734458350958931,1,0,0
"LOC102724202",-0.0352949153266682,0.834336496726395,0.949655388555754,1,0,0
"LOC102724210",-0.0199286942494874,0.88799808509268,0.967796615045412,1,0,0
"LOC102724210",0.0311435501009725,0.787955572098461,0.934272753410066,1,0,0
"LOC102724210",0.524962622787432,0.0617789404815829,0.277936499429743,1,0,0
"LOC102724214",-0.0257073800907941,0.859002445330771,0.958638785097198,1,0,0
"LOC102724220",0.263137397160098,0.141380824725947,0.450808175244579,1,0,0
"LOC102724222",-0.0244706804980033,0.890232383685516,0.968557652423395,1,0,0
"LOC102724227",0.234036432035783,0.0723483427019646,0.306898637613446,1,0,0
"LOC102724227",-0.0164670371717524,0.928023992403702,0.97985196039285,1,0,0
"LOC102724234",-0.0665494964342566,0.716375521810434,0.906782478675169,1,0,0
"LOC102724245",0.254712535322704,0.118777049066169,0.41016247492536,1,0,0
"LOC102724253",0.1640122932739,0.394327374616463,0.731432938056935,1,0,0
"LOC102724253",0.077858034680796,0.597975780766228,0.853323047843181,1,0,0
"LOC102724265",0.26208036728851,0.136490842898304,0.443223715536746,1,0,0
"LOC102724289",-0.151710794351461,0.380945170592414,0.721899399165674,1,0,0
"LOC102724289",0.223651770883138,0.205405624985571,0.548549753192775,1,0,0
"LOC102724301",0.232352214749956,0.262517506938912,0.613949278964654,1,0,0
"LOC102724323",0.0821686582574692,0.649578687630126,0.877443061925406,1,0,0
"LOC102724327",0.309702390865358,0.153797843854523,0.471560530333846,1,0,0
"LOC102724329",0.170095383508454,0.387371790808942,0.726899986273861,1,0,0
"LOC102724330",-0.296170526187881,0.0531705390440998,0.252006566287002,1,0,0
"LOC102724333",-0.253176659654637,0.264342810595598,0.615773926910727,1,0,0
"LOC102724351",0.143359791669547,0.398473043733559,0.734442392088766,1,0,0
"LOC102724358",-0.152199559561654,0.377729382827587,0.719438049205092,1,0,0
"LOC102724379",-0.107865901128446,0.514041107284535,0.810651550024263,1,0,0
"LOC102724382",0.0359388502876188,0.865130261765462,0.960803870190952,1,0,0
"LOC102724397",-0.32380924850052,0.112436431620142,0.397763536168986,1,0,0
"LOC102724404",-0.0196830401845385,0.92048937868931,0.977482575904328,1,0,0
"LOC102724406",0.0742717944226676,0.6504920108574,0.877772943729331,1,0,0
"LOC102724407",0.0647492833193781,0.774340253313897,0.93005827423681,1,0,0
"LOC102724416",0.0760786561239364,0.727706224061852,0.911571005386527,1,0,0
"LOC102724421",-0.173362477290102,0.32864090905173,0.678724426646688,1,0,0
"LOC102724427",-0.581816322052638,0.00289581896252641,0.0288382476437181,1,0,0
"LOC102724429",-0.174865068776572,0.241281998582182,0.590668291388039,1,0,0
"LOC102724434",0.262774184717529,0.180770040120502,0.513420237373713,1,0,0
"LOC102724438",-0.0309426104008352,0.830283700027664,0.948044712431239,1,0,0
"LOC102724438",0.136923584722958,0.285849231425722,0.639078402191348,1,0,0
"LOC102724439",0.0701604385187165,0.665058452662324,0.884408415096182,1,0,0
"LOC102724443",0.2087913112784,0.143477953510476,0.454123815429232,1,0,0
"LOC102724446",0.194136129120352,0.151471975261255,0.46763821601789,1,0,0
"LOC102724449",0.0164509122021945,0.924505339704721,0.978275061634807,1,0,0
"LOC102724450",0.522640080653197,0.00106434190986611,0.0128067370245268,1,0,0
"LOC102724458",0.360979393108557,0.0629215137855076,0.281302660271622,1,0,0
"LOC102724463",0.0112190450115275,0.944632180540487,0.984523363811285,1,0,0
"LOC102724465",-0.0631041296238091,0.600161720960799,0.85405561042874,1,0,0
"LOC102724467",-0.49194316443969,0.00750865105905266,0.0609288362411854,1,0,0
"LOC102724474",-0.0696147441465778,0.626907275082958,0.86704931604847,1,0,0
"LOC102724479",0.225231897114212,0.247092641253675,0.597101991599996,1,0,0
"LOC102724482",0.0806113610287689,0.61356143997164,0.861163941440262,1,0,0
"LOC102724491",-0.309620633299725,0.107521500904461,0.387275313314153,1,0,0
"LOC102724511",0.00587461536626854,0.966359487170965,0.990975037433216,1,0,0
"LOC102724520",0.00438957494089554,0.980922428275615,0.995346666102454,1,0,0
"LOC102724520",0.135055449178648,0.404297308183828,0.738821520442862,1,0,0
"LOC102724533",-0.142853921605308,0.508509613800785,0.806601975124451,1,0,0
"LOC102724542",-0.140664933898132,0.395579320107393,0.732381781981979,1,0,0
"LOC102724551",0.0649945767168938,0.718209827202505,0.907721196169924,1,0,0
"LOC102724566",0.289993373834896,0.13039007453543,0.431764119711347,1,0,0
"LOC102724572",0.415628179033007,0.0100461570443971,0.0758968134708455,1,0,0
"LOC102724577",0.0492248401565112,0.759914151202053,0.923934822736948,1,0,0
"LOC102724587",-0.396908159372346,0.211685533629436,0.556267579025696,1,0,0
"LOC102724596",-0.220772491136266,0.22452339134946,0.571443052280145,1,0,0
"LOC102724596",-0.189285552740752,0.188933362906087,0.525297105170696,1,0,0
"LOC102724604",0.0323424529227134,0.861934223156992,0.959879330327019,1,0,0
"LOC102724612",0.00947881766375236,0.94759016725201,0.985279874288311,1,0,0
"LOC102724624",-0.172622312380491,0.380002364446746,0.720934449738224,1,0,0
"LOC102724637",-0.183129319106094,0.439841178142387,0.765456991413559,1,0,0
"LOC102724642",0.0909555321774622,0.426855323248669,0.755835596652043,1,0,0
"LOC102724670",0.0514339989249635,0.802209619492395,0.939061499062338,1,0,0
"LOC102724680",0.176194770677302,0.29950640659055,0.652916774975947,1,0,0
"LOC102724684",-0.0196848959043803,0.901174605436858,0.971402171266033,1,0,0
"LOC102724687",0.497228841937593,0.0527021934220113,0.25075281788162,1,0,0
"LOC102724700",0.0715666609996806,0.633822699354675,0.869806845049768,1,0,0
"LOC102724700",-0.0970731363928752,0.563554318207008,0.836477919311938,1,0,0
"LOC102724708",0.347245450436644,0.0562202149113535,0.261413516859079,1,0,0
"LOC102724710",-0.0483839813237261,0.712795779969756,0.905226630516452,1,0,0
"LOC102724715",-0.184054899865394,0.375299403718926,0.717209496767252,1,0,0
"LOC102724715",0.150664367354864,0.36400438501943,0.708491781739818,1,0,0
"LOC102724719",-0.268007989533964,0.102583241305239,0.376844849809792,1,0,0
"LOC102724719",-0.345629693666023,0.0216005035320896,0.135014478652372,1,0,0
"LOC102724731",-0.126286538275195,0.5366418031281,0.822375555946084,1,0,0
"LOC102724732",-0.0157722327467784,0.918429258390936,0.976789391179316,1,0,0
"LOC102724734",0.2823889171834,0.102163444038445,0.376148859506609,1,0,0
"LOC102724736",-0.0384894658141417,0.816698687224096,0.943645260885051,1,0,0
"LOC102724740",-0.196074762519488,0.250598849153859,0.60168240181131,1,0,0
"LOC102724740",-0.122175089545578,0.399554618716452,0.735046148283411,1,0,0
"LOC102724740",-0.116760047768749,0.458940045077483,0.777528218327272,1,0,0
"LOC102724740",-0.390489261989088,0.0142977270079269,0.0995586011667552,1,0,0
"LOC102724744",0.319758677170396,0.0617931911630481,0.27795012840513,1,0,0
"LOC102724745",-0.0547527698430774,0.681405603650117,0.891529488801863,1,0,0
"LOC102724748",-0.0469338709495464,0.800932083522515,0.938538240098869,1,0,0
"LOC102724772",0.259736455372857,0.143667222698487,0.454320222548457,1,0,0
"LOC102724775",0.150719870545438,0.501931011289395,0.802888959464885,1,0,0
"LOC102724776",0.0345326202842551,0.820100426995431,0.944414102856935,1,0,0
"LOC102724784",0.008647300915543,0.965997881989496,0.990941355336137,1,0,0
"LOC102724785",0.0762708148941669,0.609760302771233,0.858864029677013,1,0,0
"LOC102724800",0.243513044100507,0.151446156170771,0.467636798713541,1,0,0
"LOC102724804",0.0266057640732824,0.90755124522874,0.973388256191817,1,0,0
"LOC102724805",0.417901635303817,0.0564244563673147,0.262181304883119,1,0,0
"LOC102724814",-0.107057939316152,0.455701693198819,0.775154845337698,1,0,0
"LOC102724830",0.26898807887188,0.0705467738975876,0.301993738895235,1,0,0
"LOC102724832",-0.231736257543226,0.3361976245097,0.685546875068487,1,0,0
"LOC102724847",0.201907769488103,0.258333959719688,0.609508995304312,1,0,0
"LOC102724849",-0.013304032919049,0.911877524198384,0.974921863038624,1,0,0
"LOC102724850",0.106068747067573,0.644327014156088,0.875541311416982,1,0,0
"LOC102724851",-0.211843744890788,0.54490628550747,0.826848521857284,1,0,0
"LOC102724858",-0.19190802115527,0.338063782365663,0.687005981621429,1,0,0
"LOC102724861",-0.186061183042704,0.144434400292064,0.455751520690635,1,0,0
"LOC102724874",0.313460918984076,0.153189904059278,0.470557610194576,1,0,0
"LOC102724877",0.0522328669673255,0.737579542595508,0.914879278203925,1,0,0
"LOC102724880",0.0139560990149645,0.932413833769893,0.981252980494426,1,0,0
"LOC102724883",0.0954697176955408,0.526828353673198,0.817756813123034,1,0,0
"LOC102724889",-0.0470529626478182,0.801726849622471,0.938858425458827,1,0,0
"LOC102724900",0.0108293913586541,0.952188171280737,0.986668272501107,1,0,0
"LOC102724919",0.114981712094947,0.648201573455363,0.876885248132948,1,0,0
"LOC102724929",0.166475441724263,0.316364099202784,0.668499011072582,1,0,0
"LOC102724934",-0.345148179142868,0.0575749230329781,0.265616472918533,1,0,0
"LOC102724943",-0.0519769480985337,0.709626662679903,0.904256251064886,1,0,0
"LOC102724943",0.171529839043274,0.290018431929096,0.643683577655781,1,0,0
"LOC102724948",0.0240990194051895,0.892513727017014,0.969212713198672,1,0,0
"LOC102724950",0.0301779120426966,0.852684213874305,0.956274500883811,1,0,0
"LOC102724955",0.0305984922764129,0.826728459552398,0.946786641727584,1,0,0
"LOC102724957",0.155186396187876,0.339269078757309,0.68815125201372,1,0,0
"LOC102724965",-0.495873784052722,0.00428552815672938,0.039434332907462,1,0,0
"LOC102725048",0.195905229960196,0.322795146950916,0.674397367875879,1,0,0
"LOC102725065",-0.107777625621301,0.574963925334912,0.84235977770533,1,0,0
"LOC102725072",-0.199166262971365,0.351094610588786,0.69868387840771,1,0,0
"LOC102725116",0.0468516898562834,0.74066329972523,0.915976107516264,1,0,0
"LOC102725148",-0.0969879582850171,0.502619654860546,0.803391307973346,1,0,0
"LOC102725168",-0.0294198830722774,0.886867969493686,0.967602896794178,1,0,0
"LOC102725220",-0.331991789829815,0.160875444879062,0.482831963740743,1,0,0
"LOC102725231",-0.00704595165755961,0.962237290973923,0.989337258881722,1,0,0
"LOC102725258",-0.25434091924017,0.129168438559118,0.429389557333018,1,0,0
"LOC103171574",0.0558458889797944,0.788778937502492,0.934363966045054,1,0,0
"LOC103344931",0.104154116832294,0.492329057323426,0.797908504866853,1,0,0
"LOC103352541",0.0808010267981016,0.639528305085858,0.872846510566555,1,0,0
"LOC103611081",-1.09061342188751,2.6213894200218e-05,0.000588818753805233,1,0,0
"LOC104054148",-0.0891459960051177,0.59468077924729,0.851511303612203,1,0,0
"LOC104613533",0.105183166912207,0.496204305759367,0.799586101659134,1,0,0
"LOC104968399",0.269421151296988,0.0867793485273167,0.342498956936999,1,0,0
"LOC105369165",0.0627986758504173,0.733949256364322,0.913191406457797,1,0,0
"LOC105369167",-0.0939577707019321,0.603622206878065,0.855851596240665,1,0,0
"LOC105369183",0.144293583856497,0.467463033605563,0.782857492279782,1,0,0
"LOC105369199",-0.432540362909291,0.083945466570717,0.335937746814901,1,0,0
"LOC105369201",0.122085965889555,0.402178060735323,0.737014870546374,1,0,0
"LOC105369209",-0.0365835054423886,0.75417213524146,0.921922604939271,1,0,0
"LOC105369213",0.251348026203956,0.239019946508607,0.587967601903574,1,0,0
"LOC105369250",-0.278251347780528,0.145548928619615,0.45738465043945,1,0,0
"LOC105369266",0.0568166724220629,0.783602748265772,0.933508755388404,1,0,0
"LOC105369295",-0.135459246032491,0.342568132097442,0.691078167607365,1,0,0
"LOC105369301",0.154723800385721,0.289747562903284,0.643457656644513,1,0,0
"LOC105369301",0.145378778067436,0.446900657841137,0.769757905655115,1,0,0
"LOC105369304",-0.354898819798922,0.0326009621509555,0.180642176135608,1,0,0
"LOC105369306",0.18860755803602,0.253744012147049,0.604881411136775,1,0,0
"LOC105369318",-0.364503156612852,0.0425355407152471,0.217914134441544,1,0,0
"LOC105369322",0.0492764134465711,0.762215495518922,0.924817447176829,1,0,0
"LOC105369323",0.00782357170095604,0.966904705291664,0.991127606655589,1,0,0
"LOC105369325",0.0348792159330396,0.846693099171336,0.953683314583828,1,0,0
"LOC105369329",0.0778116736072079,0.621784477893481,0.864871931699349,1,0,0
"LOC105369341",0.428536453705606,0.00994488004524337,0.0753234402296671,1,0,0
"LOC105369351",-0.115778864442974,0.535039008291484,0.821767301310359,1,0,0
"LOC105369352",0.107891280104758,0.618693987645537,0.863377412951109,1,0,0
"LOC105369362",0.284193874894005,0.0537782312395866,0.253845182179146,1,0,0
"LOC105369363",-0.114167240995681,0.625582801781802,0.866419161940755,1,0,0
"LOC105369366",0.124856606631682,0.569745326700718,0.839863211367619,1,0,0
"LOC105369367",-0.262853079332304,0.223557516246986,0.570214706655946,1,0,0
"LOC105369370",0.0612820150157063,0.732345741236825,0.912790750289279,1,0,0
"LOC105369371",-0.48144207353214,0.011988888466508,0.0869952947501369,1,0,0
"LOC105369371",-0.0574463130397946,0.748935805998006,0.919400603044664,1,0,0
"LOC105369373",-0.158132872997596,0.418734731454037,0.750026728682137,1,0,0
"LOC105369376",0.020307730328927,0.88052400568026,0.96567663313372,1,0,0
"LOC105369378",-0.161184609047298,0.261555381311497,0.613086965932498,1,0,0
"LOC105369379",0.175752461073531,0.290239845317301,0.643683577655781,1,0,0
"LOC105369381",0.149371704646045,0.231112454201201,0.57863910608946,1,0,0
"LOC105369382",-1.30705059876553,8.76905468258792e-06,0.000236029319737107,1,0,0
"LOC105369388",-0.256669269600301,0.0838002832395491,0.335507749884626,1,0,0
"LOC105369391",0.224413592081351,0.18994229377034,0.526475184299232,1,0,0
"LOC105369397",-0.103597336233127,0.512830137461822,0.809557084950622,1,0,0
"LOC105369405",0.0483990242164012,0.798774526402278,0.937704291593417,1,0,0
"LOC105369406",0.214852905618575,0.284045548165458,0.637118062081132,1,0,0
"LOC105369435",-0.192686277653501,0.390734444057871,0.729052340150803,1,0,0
"LOC105369441",-0.279805166327125,0.146174397765119,0.458302595460638,1,0,0
"LOC105369455",-0.154908226108042,0.384752019172081,0.724825164679719,1,0,0
"LOC105369464",0.278986234154402,0.210416818535878,0.55467483616559,1,0,0
"LOC105369468",-0.0882159102762703,0.565711158387842,0.837933621957991,1,0,0
"LOC105369468",0.0840022634059023,0.584672751006922,0.847253728442539,1,0,0
"LOC105369477",0.101772926558388,0.759700189922515,0.923921728757579,1,0,0
"LOC105369484",0.0722536661130899,0.720406067182223,0.908682949829816,1,0,0
"LOC105369488",-0.0424700587082647,0.834029759184931,0.949568219836448,1,0,0
"LOC105369504",-0.20976900272372,0.301170158681939,0.654341534891382,1,0,0
"LOC105369513",-0.19738052786322,0.318576062034216,0.670321398023066,1,0,0
"LOC105369519",-0.237185140034317,0.160225002805448,0.481892725471174,1,0,0
"LOC105369520",0.0189007905667111,0.933620332406126,0.981583404953794,1,0,0
"LOC105369526",-0.339193908270073,0.0825307124767311,0.332151919662864,1,0,0
"LOC105369526",-0.0435291634220039,0.811966394876297,0.942103799504418,1,0,0
"LOC105369526",-0.00249684170636844,0.985173027097407,0.996792387414736,1,0,0
"LOC105369527",0.321783491016259,0.149035685952233,0.463667539381506,1,0,0
"LOC105369536",0.061797152027169,0.591758596852883,0.850376996584332,1,0,0
"LOC105369539",0.163365325667591,0.463990925690928,0.780749481005853,1,0,0
"LOC105369543",0.316593367021325,0.0896833607559543,0.34947280293348,1,0,0
"LOC105369543",-0.123873349681429,0.501770986512327,0.802776683192535,1,0,0
"LOC105369549",-0.277529845182213,0.0761526806062349,0.316738676290784,1,0,0
"LOC105369552",0.0968598093949409,0.477067319384954,0.788403612924846,1,0,0
"LOC105369558",-0.0111178331618538,0.945001659763322,0.984576148676257,1,0,0
"LOC105369559",0.203477568933492,0.187744244785316,0.52379214369737,1,0,0
"LOC105369568",-0.022640172634719,0.908461951248995,0.973679357628605,1,0,0
"LOC105369576",-0.128359776844429,0.616016365881684,0.862363226747082,1,0,0
"LOC105369576",0.101975002655553,0.567266254260698,0.838926882966441,1,0,0
"LOC105369579",0.143347530164399,0.525147748816665,0.816803401261985,1,0,0
"LOC105369592",0.061758550833189,0.752667685041984,0.921117967722336,1,0,0
"LOC105369592",0.0619559490277561,0.777984824339306,0.931909750153048,1,0,0
"LOC105369593",-0.146238668517225,0.466466694428483,0.78208394149674,1,0,0
"LOC105369609",0.0532181293457388,0.8030498227746,0.939228460595011,1,0,0
"LOC105369617",0.0191998939421696,0.895316942000971,0.969821174174029,1,0,0
"LOC105369618",0.129717331096036,0.533023755589684,0.82073934387975,1,0,0
"LOC105369622",0.115691303548023,0.45594512230081,0.775339650809613,1,0,0
"LOC105369623",0.0446520675878741,0.780975602747953,0.932723956647387,1,0,0
"LOC105369624",0.031358304493744,0.822663424591562,0.945641302420994,1,0,0
"LOC105369645",-0.0224457646002434,0.9045738739403,0.972617137756123,1,0,0
"LOC105369649",0.166719655866175,0.25222835120732,0.603169355591253,1,0,0
"LOC105369656",0.226777946099288,0.182263611946725,0.515668487963446,1,0,0
"LOC105369663",0.241964126685206,0.122472682100068,0.416553494957365,1,0,0
"LOC105369669",0.180131267502095,0.55203245745105,0.830614107551834,1,0,0
"LOC105369685",0.252286054446751,0.101757721106894,0.375288466954762,1,0,0
"LOC105369689",-0.116938934599771,0.509881319111983,0.807535496154876,1,0,0
"LOC105369689",0.055019615836728,0.789230119510791,0.934473721388178,1,0,0
"LOC105369714",-0.238347200774691,0.157537456950345,0.477456663235918,1,0,0
"LOC105369724",0.048811351661497,0.760409634579231,0.924289841411426,1,0,0
"LOC105369725",-0.0293132023518679,0.907803176787243,0.973543167110955,1,0,0
"LOC105369728",-0.0746046848509927,0.616056449896367,0.862363226747082,1,0,0
"LOC105369736",0.360523669578346,0.0851022980045364,0.338810451986631,1,0,0
"LOC105369743",0.089388631375571,0.665662467604096,0.884663072938119,1,0,0
"LOC105369746",0.264658406332387,0.129796973309848,0.430544686832104,1,0,0
"LOC105369748",0.0844059936667803,0.551780038140365,0.830614107551834,1,0,0
"LOC105369750",0.036316810582373,0.816998364418219,0.943645260885051,1,0,0
"LOC105369753",-0.130670862558791,0.331302782345426,0.680931547552984,1,0,0
"LOC105369760",0.430560428929082,0.00312214344632886,0.0306200777687607,1,0,0
"LOC105369774",-0.0458543939022933,0.797404631200479,0.937308072206808,1,0,0
"LOC105369777",-0.0183737984678096,0.924062061643927,0.978247707828603,1,0,0
"LOC105369779",0.256363549129723,0.114123458025594,0.401097520176471,1,0,0
"LOC105369780",0.0455472062801263,0.782610876588653,0.933281711754286,1,0,0
"LOC105369783",-0.740942837005441,0.00642406102285294,0.05422526446195,1,0,0
"LOC105369784",-0.0807433775006592,0.67029460908079,0.886905534156377,1,0,0
"LOC105369793",-0.434851811270022,0.0161586531367959,0.109046105936679,1,0,0
"LOC105369803",0.0867878960832589,0.571741055254742,0.840744833037568,1,0,0
"LOC105369804",-0.112387180536732,0.55374338926215,0.831659958735768,1,0,0
"LOC105369808",-0.244123350650778,0.243505068371181,0.592889117245247,1,0,0
"LOC105369812",-0.0890999469347848,0.575571710513065,0.842653768225979,1,0,0
"LOC105369827",-0.864028446379487,0.00729544277273082,0.0596098377240946,1,0,0
"LOC105369838",0.328321363950215,0.121424707909144,0.414544957909239,1,0,0
"LOC105369850",-0.0131464226524001,0.950256541734429,0.985858896101276,1,0,0
"LOC105369855",0.0785675320865948,0.587255701395415,0.848383061424744,1,0,0
"LOC105369859",-0.134622474397479,0.457383459436556,0.776429600905805,1,0,0
"LOC105369863",0.379415599914833,0.0887706000747536,0.347442923257623,1,0,0
"LOC105369864",-0.179329124328532,0.17699924886784,0.508178585475478,1,0,0
"LOC105369873",0.0072407819934095,0.969208313351749,0.991813000037803,1,0,0
"LOC105369874",0.179408366720421,0.36404604114592,0.708547139107042,1,0,0
"LOC105369881",0.00765725079314183,0.956977962331877,0.987889891328759,1,0,0
"LOC105369881",0.00103417007845152,0.996210059146051,0.999023580242282,1,0,0
"LOC105369887",-0.184437291684191,0.42042484215701,0.751219822854203,1,0,0
"LOC105369895",-0.18770350836598,0.471667987178372,0.785922756807221,1,0,0
"LOC105369905",0.104834367304977,0.635549171093525,0.870810279920167,1,0,0
"LOC105369928",0.0211602360691958,0.922049752290524,0.977901803362175,1,0,0
"LOC105369937",-0.0802321332914899,0.547845589725883,0.828708079098692,1,0,0
"LOC105369946",-0.35651627551112,0.150859390565253,0.466633664701578,1,0,0
"LOC105369956",0.0102341434429802,0.953075196944413,0.986877342741142,1,0,0
"LOC105369958",-0.148385530434165,0.335901100148217,0.685258548074332,1,0,0
"LOC105369964",0.0658092906224081,0.732176749541579,0.912790750289279,1,0,0
"LOC105369964",0.0243350046949429,0.884104901196527,0.966758152416826,1,0,0
"LOC105369974",0.246310176749533,0.177009964420613,0.508178585475478,1,0,0
"LOC105369981",0.0711077161858311,0.613373413385928,0.861102909130533,1,0,0
"LOC105369981",-0.329574676707552,0.064828503235893,0.286759361807052,1,0,0
"LOC105369993",0.12287984420681,0.492218260747164,0.797825402414847,1,0,0
"LOC105369995",-0.130453252855956,0.475474715911271,0.787700189247929,1,0,0
"LOC105369995",0.285453188421404,0.200595455082251,0.541693174042985,1,0,0
"LOC105369995",0.135797769232882,0.420308097690289,0.751113531108897,1,0,0
"LOC105369995",-0.198934282622143,0.332348863942301,0.681816241248689,1,0,0
"LOC105370000",-0.0569200646418144,0.784221155815665,0.933786734908327,1,0,0
"LOC105370002",-0.0886447157540222,0.600373832927538,0.85405561042874,1,0,0
"LOC105370003",-0.268374362897836,0.104684614287055,0.380998843621301,1,0,0
"LOC105370018",0.220047114421988,0.162775913001932,0.485901519420914,1,0,0
"LOC105370020",0.214963035825656,0.294545406054585,0.647725099962313,1,0,0
"LOC105370022",-0.157411122350099,0.358536637839059,0.704240719163894,1,0,0
"LOC105370025",-0.0120909298216105,0.943803390067817,0.984186287906065,1,0,0
"LOC105370027",-0.116760064327984,0.585115001898098,0.847253728442539,1,0,0
"LOC105370030",-0.0402849963629279,0.862911421784034,0.960093188595249,1,0,0
"LOC105370047",-0.216851168720659,0.218849269699461,0.564652388887733,1,0,0
"LOC105370053",0.0759689024644414,0.549552487629947,0.829192506803289,1,0,0
"LOC105370058",0.089232376938313,0.640445015916835,0.873318165198105,1,0,0
"LOC105370061",0.20569276470908,0.243161628898022,0.592513244645004,1,0,0
