"SYMBOL","logFC","P.Value","adj.P.Val","p.value_activities","HL60","MOLM14"
"OR51A2",0.220273495488045,0.27378093792335,0.556118826664503,1,0,0
"OR51A4",0.533156754422039,0.040677979280704,0.163116536915227,1,0,0
"OR51A7",-0.0160839421023278,0.886583508614583,0.959010000810463,1,0,0
"OR51B2",0.148959508616721,0.292491683322222,0.575928262382944,1,0,0
"OR51B4",0.303437440831504,0.117156298566675,0.338811718460056,1,0,0
"OR51B5",0.0137079653779697,0.904871026953278,0.965098562832526,1,0,0
"OR51B6",-0.0400712443032871,0.815902305651702,0.928277001079248,1,0,0
"OR51D1",0.212078221168841,0.0901636101276238,0.284337271157088,1,0,0
"OR51E1",0.0234889900308888,0.884807035712486,0.95813495585778,1,0,0
"OR51E2",0.0811704140170608,0.495933397130641,0.750227752388092,1,0,0
"OR51F1",-0.0804230320696218,0.490949939567101,0.746865169804774,1,0,0
"OR51F2",-0.133514494170669,0.362335659963951,0.643645153424196,1,0,0
"OR51G1",0.214968330112887,0.109651972306323,0.324363888365991,1,0,0
"OR51G2",0.395871270271504,0.00650798999758011,0.0395353387378487,1,0,0
"OR51I1",0.261874647149998,0.0182617064865777,0.0897303809284125,1,0,0
"OR51I2",-0.0800843154445925,0.393610971486873,0.671640556163177,1,0,0
"OR51L1",-0.0697335228231366,0.566168135102468,0.794541090399127,1,0,0
"OR51M1",0.160086450601841,0.186960381172516,0.449633402183022,1,0,0
"OR51Q1",0.167644843875209,0.352672629503499,0.634879410961897,1,0,0
"OR51S1",-0.157726781519082,0.375844741267554,0.656135398982572,1,0,0
"OR51T1",0.152139161161162,0.193613455060376,0.458250269703653,1,0,0
"OR51V1",0.0856786061754296,0.493896807159221,0.748528944925647,1,0,0
"OR52A1",-0.0531574571853697,0.629071137958871,0.832606941593206,1,0,0
"OR52A5",-0.200768166809827,0.147592527381541,0.390672814998819,1,0,0
"OR52B1P",0.126946215143404,0.389339099912076,0.667889711752996,1,0,0
"OR52B2",0.184288248353998,0.121669852689901,0.346873294215474,1,0,0
"OR52B4",-0.237238973601704,0.115593317158125,0.335940532607034,1,0,0
"OR52B6",-0.031084197795419,0.788436221490217,0.915309874611141,1,0,0
"OR52D1",-0.211514134563226,0.219304500986972,0.49140271168081,1,0,0
"OR52E2",0.0495590027366188,0.733454540529326,0.889459888676148,1,0,0
"OR52E4",0.0733932163501088,0.636172062016646,0.836290432763354,1,0,0
"OR52E6",-0.00991426649666272,0.94751438519278,0.982096672869788,1,0,0
"OR52E8",0.225814930922949,0.166250133445889,0.420126945608156,1,0,0
"OR52H1",-0.0547300881620818,0.616023577276156,0.825413747924116,1,0,0
"OR52I1",0.623859448843342,0.00785466705478308,0.0461628503207612,1,0,0
"OR52I2",-0.0557792454102768,0.529112409247265,0.772356321543399,1,0,0
"OR52J3",-0.110899051195491,0.389126940659847,0.667676473439328,1,0,0
"OR52K1",0.243012076944332,0.135708016779143,0.371313366791556,1,0,0
"OR52K2",-0.00479470925109382,0.978300407713764,0.992841529271973,1,0,0
"OR52L1",-0.0724131417563485,0.664436687519586,0.853520733001213,1,0,0
"OR52M1",0.11604164739502,0.423109844935872,0.69616144664912,1,0,0
"OR52N1",-0.0523424358016498,0.776107812792485,0.910046148419441,1,0,0
"OR52N2",-0.429145950816627,0.0866475285980028,0.277492566051793,1,0,0
"OR52N4",-0.209742169255524,0.070320076622597,0.240241592218286,1,0,0
"OR52N5",0.194649506450485,0.272471260341978,0.554719454957314,1,0,0
"OR52R1",-0.0962158051430109,0.379968830473951,0.659735888557407,1,0,0
"OR52W1",-0.00673372367885072,0.943418265892487,0.980485698049185,1,0,0
"OR56A1",-0.148443842020451,0.334180144059904,0.617342088756198,1,0,0
"OR56A3",0.353872198588662,0.0739495455344393,0.248695526746537,1,0,0
"OR56A4",-0.0719950620169314,0.638010123851513,0.837277233195022,1,0,0
"OR56A5",-0.134274963662621,0.318792903083298,0.603194377831711,1,0,0
"OR56B1",0.0260902681635229,0.870766039741308,0.952578419072994,1,0,0
"OR56B4",0.171898483767135,0.172510507741853,0.429285849840328,1,0,0
"OR5A1",0.143421576547206,0.217017768953141,0.48897286486864,1,0,0
"OR5A2",-0.12155481001037,0.597533648915559,0.814588832531587,1,0,0
"OR5AC2",-0.0471171597184643,0.670013395788737,0.85629414444747,1,0,0
"OR5AK2",-0.080392354590312,0.581626169960224,0.804339592859543,1,0,0
"OR5AK4P",0.0147409187164187,0.869894290972244,0.952053434407629,1,0,0
"OR5AN1",-0.129452637875302,0.350435327874862,0.632817555082103,1,0,0
"OR5AP2",-0.28083256052579,0.0294460661008774,0.128935053175234,1,0,0
"OR5AR1",-0.0659880714454792,0.511244973143783,0.759658062017422,1,0,0
"OR5AS1",-0.0424663744241278,0.760878102153952,0.90230688525841,1,0,0
"OR5AU1",0.083288204026398,0.492687940227187,0.7479702833421,1,0,0
"OR5B12",0.0796537471806422,0.574409492308716,0.799971561679867,1,0,0
"OR5B17",-0.258007275134331,0.165025121595667,0.418411686981362,1,0,0
"OR5B2",-0.0855802191193344,0.336017951205264,0.618988335386952,1,0,0
"OR5B21",-0.202250302225623,0.274410070907157,0.556869337717309,1,0,0
"OR5B3",-0.0605602189592513,0.713322569123784,0.878885345170061,1,0,0
"OR5C1",-0.121420104606087,0.412840251783726,0.687601875872517,1,0,0
"OR5D13",-0.0202396715763267,0.879899888811252,0.956251240468147,1,0,0
"OR5D14",-0.136689505376518,0.279901212581434,0.563195230794413,1,0,0
"OR5D16",0.0402061253502133,0.706466206852985,0.875471431260354,1,0,0
"OR5D18",0.124313298766481,0.360985769056029,0.642164299162922,1,0,0
"OR5E1P",-0.0797417497760318,0.52731787436903,0.771290680362395,1,0,0
"OR5F1",0.0611344891980803,0.562411761717573,0.792762604678664,1,0,0
"OR5H1",0.00992284891284267,0.935845963906651,0.977485302763971,1,0,0
"OR5H14",-0.039100407325444,0.785649214338729,0.914386045696745,1,0,0
"OR5H15",0.0147385309196892,0.899205588319206,0.96324795328811,1,0,0
"OR5H2",-0.240732792809314,0.0588675266117085,0.212574095793371,1,0,0
"OR5H6",0.114386055427857,0.578633696942899,0.802789497722595,1,0,0
"OR5I1",0.00118646321659632,0.994646487817878,0.998534717788087,1,0,0
"OR5J2",-0.00607843156880472,0.96354552571781,0.98745045685911,1,0,0
"OR5K1",-0.224654473100451,0.0731940321968885,0.247022372021185,1,0,0
"OR5K2",0.11068557490448,0.39987894652721,0.67669200466953,1,0,0
"OR5K3",-0.0538418330589447,0.71035133054261,0.877214687219658,1,0,0
"OR5K4",-0.09608174462189,0.535975145024263,0.776811019051474,1,0,0
"OR5L1",0.0565051885225722,0.709439240965362,0.876673898518975,1,0,0
"OR5L2",-0.281271873468771,0.151807408642064,0.397628618913607,1,0,0
"OR5M1",-0.47890710017342,0.182831822589922,0.443797871637265,1,0,0
"OR5M10",0.00859317660979997,0.951383762867423,0.983522119130059,1,0,0
"OR5M11",0.0458837377357888,0.753631124062074,0.899222004157829,1,0,0
"OR5M3",-0.146826881186571,0.228939692148776,0.502520140579723,1,0,0
"OR5M8",-0.049991676836203,0.670955424314281,0.85692615672468,1,0,0
"OR5M9",-0.103940490349155,0.498490492303053,0.751886396313231,1,0,0
"OR5P2",0.0292979463986009,0.815376164496013,0.928018506268075,1,0,0
"OR5P3",-0.0133098369620845,0.939739108678,0.979129261367826,1,0,0
"OR5R1",0.123008099459224,0.317060627801249,0.601422476492185,1,0,0
"OR5T1",-0.0251560779491609,0.882830241334844,0.957551909564341,1,0,0
"OR5T2",0.0709664330580466,0.540460533140019,0.779774767219952,1,0,0
"OR5T3",0.165837229451006,0.0615586676025429,0.219463985024171,1,0,0
"OR5V1",-0.0278513904140842,0.855165603394836,0.945608994677262,1,0,0
"OR5V1",0.0432526829035513,0.768422948371087,0.906302974544931,1,0,0
"OR5W2",-0.0715550984817894,0.705285464578673,0.875070365027878,1,0,0
"OR6A2",-0.148410585387824,0.301975014978909,0.58607812850663,1,0,0
"OR6B1",-0.0784585823357946,0.550307062286866,0.785391538489555,1,0,0
"OR6B2",0.176220889574717,0.322232934039428,0.606301348413531,1,0,0
"OR6B3",-0.275216837737391,0.205911861265515,0.475345572439211,1,0,0
"OR6C1",0.181703450447995,0.0861396684501616,0.276344797660044,1,0,0
"OR6C2",-0.178187741896297,0.221271701245077,0.493754153723044,1,0,0
"OR6C3",0.00628781711384363,0.954930940735601,0.984714577918062,1,0,0
"OR6C4",-0.131298363108835,0.47912989133137,0.738453088910938,1,0,0
"OR6C4",0.325700979064994,0.108015118358678,0.321372099275136,1,0,0
"OR6C6",-0.138780138832769,0.29939388680911,0.583639557555645,1,0,0
"OR6C65",-0.314992496151721,0.030348827630478,0.131714514679101,1,0,0
"OR6C68",-0.197129845228377,0.114258656002302,0.333526043057242,1,0,0
"OR6C70",0.0634197073807345,0.746176505107984,0.895809446147081,1,0,0
"OR6C74",-0.0224810673256215,0.900897378109992,0.963793741213205,1,0,0
"OR6C75",-0.0574408314295063,0.795542609210128,0.918803935720307,1,0,0
"OR6C76",-0.366456581302518,0.001105042510983,0.00897713095626903,1,0,0
"OR6F1",0.00479588995500269,0.96665155829684,0.98857397957583,1,0,0
"OR6K2",0.0230755965422924,0.870142601965132,0.952170208775144,1,0,0
"OR6K3",0.0337757383406032,0.731803893483857,0.888582316663813,1,0,0
"OR6K6",0.058020322497998,0.565470217485331,0.794226873026432,1,0,0
"OR6M1",0.0337334527378861,0.784995612746862,0.914066580563969,1,0,0
"OR6N1",0.0108183196589655,0.946776498087253,0.981774376743352,1,0,0
"OR6N2",0.0557388283335358,0.647759591759353,0.843747439060732,1,0,0
"OR6P1",0.195657556431785,0.307776721583505,0.591947566502798,1,0,0
"OR6Q1",-0.0388300682404887,0.791134071846803,0.916437703197728,1,0,0
"OR6S1",-0.0409625452317712,0.796515709069012,0.91927551871953,1,0,0
"OR6T1",-0.190394378043938,0.255553417539515,0.535401984534862,1,0,0
"OR6V1",-0.040841183097184,0.7630567582517,0.903471738520922,1,0,0
"OR6W1P",-0.164510323926116,0.198864268418355,0.465489630655152,1,0,0
"OR6X1",-0.26763538516782,0.0113770159436396,0.0622450473316455,1,0,0
"OR6Y1",0.150711038513967,0.326660366365248,0.6102842908605,1,0,0
"OR7A10",0.0330060680237816,0.79728335071191,0.919779931884406,1,0,0
"OR7A17",0.275267681418501,0.0692456749934435,0.237874510259063,1,0,0
"OR7C1",-0.189720563183295,0.517179722677469,0.763943610964732,1,0,0
"OR7C2",0.0991924433516056,0.453098730220982,0.718701928484933,1,0,0
"OR7D2",-0.00471885472517819,0.974283871945899,0.99142615714605,1,0,0
"OR7D4",-0.238857585940445,0.0558474355192878,0.20470987352113,1,0,0
"OR7E12P",-0.0202721674373629,0.887117985345254,0.959203650044862,1,0,0
"OR7E14P",0.259918959178597,0.036927171217435,0.15200953083802,1,0,0
"OR7E156P",-0.315227992551666,0.112318343664329,0.330016583509413,1,0,0
"OR7E24",0.135942391998039,0.355523979232514,0.637252338264623,1,0,0
"OR7E2P",0.104622414263962,0.371136491979646,0.651913235641783,1,0,0
"OR7E37P",0.0010200149471209,0.995863043006741,0.998806352099599,1,0,0
"OR7E47P",0.0236376203693318,0.825230894842363,0.933059390520304,1,0,0
"OR7E47P",-0.0888186942429559,0.460722031654098,0.72496722343129,1,0,0
"OR7E5P",0.0543493126564485,0.775792822391892,0.909965103641294,1,0,0
"OR7E91P",0.0623146085726045,0.670161558896731,0.856371545589366,1,0,0
"OR7G1",-0.151631910823217,0.228547769060735,0.502132672255755,1,0,0
"OR7G2",0.34264089758289,0.0132584514126684,0.0700648915230671,1,0,0
"OR7G3",0.221248293307386,0.179229856951482,0.438962508686626,1,0,0
"OR8A1",0.0817843643077549,0.531866712887261,0.774347837787984,1,0,0
"OR8B12",-0.116523799183805,0.343432927508657,0.62623599762725,1,0,0
"OR8B2",0.107760520414947,0.486780195602237,0.744039395884569,1,0,0
"OR8B3",-0.137772954365676,0.335751619516429,0.618795240687625,1,0,0
"OR8B4",0.241165008272657,0.051418280854923,0.193260007519985,1,0,0
"OR8B8",-0.0803133317433096,0.658998967027774,0.850769036034432,1,0,0
"OR8D1",0.04914967731911,0.534712130619775,0.776115990561346,1,0,0
"OR8D2",-0.0840366283503382,0.515614506758597,0.762787379876823,1,0,0
"OR8D4",0.0764947437308634,0.556345157731683,0.788919339467211,1,0,0
"OR8G2P",0.0873960058992949,0.672585856212916,0.857782542103373,1,0,0
"OR8H1",0.000756666201238154,0.994500542811595,0.99844837756632,1,0,0
"OR8H2",0.412658412980792,0.245041180549085,0.522712272826746,1,0,0
"OR8H3",0.279148097452291,0.0398363808395922,0.160654925270885,1,0,0
"OR8I2",0.0459326221257021,0.802937662880993,0.921960491751847,1,0,0
"OR8J1",-0.13599936828756,0.353066990972602,0.635312039969729,1,0,0
"OR8J3",0.195972908990864,0.194066612457992,0.458789498827643,1,0,0
"OR8K1",0.053872802564465,0.581312704152221,0.80412331528067,1,0,0
"OR8K3",0.0832809865366064,0.530119591058343,0.773195019552655,1,0,0
"OR8K5",0.17130096867607,0.202288182354439,0.470400709961413,1,0,0
"OR8S1",-0.0888178962630004,0.481023286211254,0.739737174278681,1,0,0
"OR9A2",0.125887017080753,0.465027421963015,0.72845689888059,1,0,0
"OR9A4",0.0424991292603809,0.853093839659421,0.944521287732446,1,0,0
"OR9G4",0.0535863579113731,0.607327390244564,0.820125458607542,1,0,0
"OR9I1",0.20689811926873,0.111782385893686,0.328930145681452,1,0,0
"OR9K2",0.0263652659589821,0.770730202220415,0.907566847175719,1,0,0
"OR9Q1",0.145786609092596,0.137837907287386,0.375045109018062,1,0,0
"OR9Q2",0.113900615309992,0.346907389505787,0.629595284945055,1,0,0
"ORAI1",-0.124857278250226,0.285257120254055,0.568489110045408,1,0,0
"ORAI2",0.70200138807727,2.03784225084461e-06,3.70634287528953e-05,1,0,0
"ORAI3",0.128602659023644,0.222649067026402,0.495155679419325,1,0,0
"ORC1",0.763630383831893,1.33582244565921e-05,0.000194732985505465,1,0,0
"ORC2",0.105278738944651,0.295465910281392,0.57931674510193,1,0,0
"ORC3",0.398184587071242,6.51243849056765e-05,0.000782558078325338,1,0,0
"ORC4",0.622667864021341,1.15223614175704e-06,2.24897871177967e-05,1,0,0
"ORC5",0.29762509045225,0.0230872651262328,0.107463568703115,1,0,0
"ORC6",0.777807650222162,4.85656177108225e-07,1.04576013044224e-05,1,0,0
"ORM1",0.210653352067417,0.149193763507938,0.393241668371108,1,0,0
"ORMDL1",0.462202597774122,0.00138070502562375,0.0108277404356982,1,0,0
"ORMDL2",0.820329732164024,1.03366470755669e-06,2.03907287067943e-05,1,0,0
"ORMDL3",0.284865913599067,0.0211395769777898,0.10044141379256,1,0,0
"OS9",-0.136767675446468,0.239078046647964,0.515626574130058,1,0,0
"OSBP",0.278918832576746,0.0106678415363689,0.0591313614861459,1,0,0
"OSBP2",0.0057513519129575,0.961037111185836,0.986746970326521,1,0,0
"OSBPL10",0.0376194979649123,0.678046402780906,0.860965286613889,1,0,0
"OSBPL10-AS1",-0.144852099289369,0.11955625750874,0.342959063658773,1,0,0
"OSBPL11",0.109947894244649,0.410323538834892,0.685635787439024,1,0,0
"OSBPL1A",0.410251944837944,0.00682173087852381,0.0410644150122163,1,0,0
"OSBPL2",0.564246151982489,0.00012682053049793,0.00139310313126563,1,0,0
"OSBPL3",0.763446218743956,5.14336347241332e-06,8.42565595173801e-05,1,0,0
"OSBPL5",-0.218196646564355,0.055221663037925,0.203018369933107,1,0,0
"OSBPL6",2.21395342729691,3.47785402516607e-11,2.28240023583022e-09,1,0,0
"OSBPL7",0.119728440636905,0.303461445317506,0.587304804850879,1,0,0
"OSBPL8",-0.183729254614351,0.016881089578615,0.0845900355080937,1,0,0
"OSBPL9",0.643433547761245,3.62017102943743e-05,0.000467154536908175,1,0,0
"OSCAR",0.147620380655495,0.19496380173157,0.459994462373667,1,0,0
"OSCP1",0.223056568307692,0.0536009433848824,0.199052623733705,1,0,0
"OSER1",0.279549003922878,0.0537676134608537,0.199464341723559,1,0,0
"OSER1-DT",0.0357942379814054,0.711518081718272,0.877947782373797,1,0,0
"OSER1-DT",0.131518045538888,0.336739472596971,0.619529914635824,1,0,0
"OSER1-DT",0.133840688585972,0.290004860732188,0.573326596286189,1,0,0
"OSER1-DT",-0.0536668094576029,0.5059021824207,0.756455392601218,1,0,0
"OSER1-DT",0.162234047761843,0.192232062631785,0.456521916230547,1,0,0
"OSER1-DT",-0.178883147536498,0.133635490584171,0.367838908498973,1,0,0
"OSGEP",0.686390134128342,5.08736775596437e-05,0.000629806965992939,1,0,0
"OSGEPL1",-0.434265812307701,0.0170431816674561,0.085195251861271,1,0,0
"OSGIN2",-0.740560418575237,2.65613402655793e-08,8.06420940554681e-07,1,0,0
"OSM",0.0724413869843694,0.728821107809039,0.887351862877453,1,0,0
"OSMR",-0.0881072316339422,0.430490431670599,0.701653862928092,1,0,0
"OSMR-AS1",-0.211395067252191,0.0162803864657258,0.0822177150920993,1,0,0
"OSR1",0.304705371539253,0.0581807323575094,0.21083224895056,1,0,0
"OSR2",-0.606918173125381,0.000193017440706571,0.0020040582351225,1,0,0
"OST4",-0.0567307442711975,0.617808574879535,0.826070239911094,1,0,0
"OSTC",0.533825007392213,8.57516924829125e-05,0.000995399111464888,1,0,0
"OSTCP1",-0.124608054852362,0.439693542823304,0.709365369367427,1,0,0
"OSTF1",-0.288102857722157,0.227622059403275,0.500961003161702,1,0,0
"OSTM1",-0.409928772687656,9.93366141282543e-05,0.00112746215912672,1,0,0
"OSTM1-AS1",-0.00372249278284631,0.972682871327499,0.990841805799353,1,0,0
"OSTN",0.00495668688477702,0.96352904723485,0.98745045685911,1,0,0
"OTC",-0.0405966220513863,0.743369082271627,0.894384464823375,1,0,0
"OTOA",0.0042827053481842,0.977221973175241,0.992700224242377,1,0,0
"OTOAP1",0.441843472214576,0.0112705786158407,0.061776182135098,1,0,0
"OTOF",-0.0920180704516573,0.444298851215796,0.712912509520795,1,0,0
"OTOG",-0.0961102224503962,0.197422358624515,0.463470143279944,1,0,0
"OTOG",0.0593595505108642,0.587906727332183,0.80820970717834,1,0,0
"OTOG",-0.160296009519661,0.187481579628839,0.45032702513034,1,0,0
"OTOGL",0.00822694137950597,0.934494956535728,0.977015248656184,1,0,0
"OTOGL",-0.119665347482801,0.177636595221053,0.436602046061691,1,0,0
"OTOGL",-0.0862466441913732,0.49930343502655,0.752379075819755,1,0,0
"OTOGL",-0.119609688491284,0.299710419473698,0.583965897264382,1,0,0
"OTOGL",-0.0228504797550215,0.84621013843035,0.941331749459949,1,0,0
"OTOGL",-0.208226470946496,0.0709721694048034,0.241714718095493,1,0,0
"OTOGL",0.161533225022979,0.145140643053117,0.386670813861809,1,0,0
"OTOL1",0.16837638966733,0.223086150323366,0.4955960274244,1,0,0
"OTOP1",-0.01038123762907,0.935096594766881,0.977161975168556,1,0,0
"OTOP2",-0.0695937585756647,0.488785049312177,0.745503050996253,1,0,0
"OTOP3",-0.206124867699264,0.15474849850161,0.402286072444162,1,0,0
"OTOR",-0.164748102764313,0.223062116225713,0.495563167550926,1,0,0
"OTOS",-0.130242777276193,0.356981689093495,0.638293956855079,1,0,0
"OTP",-0.167171726636789,0.178020589903036,0.437179039473782,1,0,0
"OTUB2",-0.0724697084567953,0.490561470920903,0.746687147721039,1,0,0
"OTUD1",-0.405486572118791,0.019424706705166,0.0940826106062227,1,0,0
"OTUD3",0.569575142469605,0.00146574760646211,0.0114112079883373,1,0,0
"OTUD4",0.166738956080177,0.0873792229328508,0.27895277141951,1,0,0
"OTUD5",0.670877515433079,5.69341002606408e-06,9.17258309397469e-05,1,0,0
"OTUD6A",0.0759969687828308,0.466163192011729,0.729312592748764,1,0,0
"OTUD6B",-0.849443546892395,2.69749084369486e-07,6.23411062786151e-06,1,0,0
"OTUD6B-AS1",-0.698970325799078,0.00190983261907466,0.0142617681806304,1,0,0
"OTUD7A",0.0629999267300647,0.562836396317042,0.793033827190406,1,0,0
"OTUD7B",0.0237950288760036,0.855956089001441,0.945862434689916,1,0,0
"OTULIN",-0.285331989743121,0.0605086727155906,0.216893535565705,1,0,0
"OTULINL",-3.03387242255922,7.68419066973563e-15,1.24472281310941e-12,1,0,0
"OTX1",-0.213302162391721,0.07607751593906,0.253561768639559,1,0,0
"OTX2",0.172199863489529,0.171507184212865,0.427635056889118,1,0,0
"OTX2-AS1",0.0439392363778777,0.694911715031876,0.869665556213712,1,0,0
"OVAAL",3.6669909754087,1.55031023271372e-11,1.12938836613331e-09,1,0,0
"OVCH1",-0.0331411897341143,0.827245364723004,0.9335216618684,1,0,0
"OVCH1-AS1",0.116555772496942,0.344409132270793,0.627120303095942,1,0,0
"OVCH2",0.0581466650447502,0.603331183111541,0.817381127525543,1,0,0
"OVGP1",0.0465010657422864,0.585875958906399,0.806979277235386,1,0,0
"OVOL1",-0.0756883208911949,0.492711432704975,0.747974429835007,1,0,0
"OVOL1-AS1",-0.169432040558894,0.183329398491333,0.444515550079581,1,0,0
"OVOL2",-0.133540055226277,0.249670698848921,0.528174940232101,1,0,0
"OVOL3",-0.0724899327261115,0.374400858628377,0.654955744345367,1,0,0
"OVOL3",0.00699104037581577,0.939672462082507,0.97911059826089,1,0,0
"OVOS",0.657535880463394,4.75512949822224e-06,7.86657754724412e-05,1,0,0
"OVOS",0.900211498050133,0.000214851610241861,0.0022000952609507,1,0,0
"OVOS",0.283881105622397,0.278147190340634,0.561448747511631,1,0,0
"OVOS2",-0.044293708870434,0.714462012160619,0.879260583568991,1,0,0
"OXA1L",0.132248590097046,0.391476630150124,0.670016069616965,1,0,0
"OXCT1",0.30079853912539,0.0329836870281959,0.13995618450386,1,0,0
"OXCT1-AS1",0.00921527373181519,0.920149445410047,0.971767917751002,1,0,0
"OXER1",-0.140879841702339,0.452819057549299,0.71843520768837,1,0,0
"OXGR1",-0.133407271651318,0.199718036514137,0.466652807067525,1,0,0
"OXLD1",-0.00447984754414676,0.973824157462193,0.991239294744194,1,0,0
"OXNAD1",0.78631100475093,3.12459945302336e-05,0.000410414757174247,1,0,0
"OXR1",-1.37330812194318,3.8112078129203e-12,3.2231156041853e-10,1,0,0
"OXR1",-1.78523151142364,1.83307446802539e-13,2.0956066898106e-11,1,0,0
"OXSM",0.0674406574040622,0.548716302041264,0.784368498256201,1,0,0
"OXSR1",0.228664762832956,0.0204251074767834,0.0978408815851598,1,0,0
"OXT",0.183619382647484,0.213544813947472,0.484361784101276,1,0,0
"OXTR",0.0315738647582577,0.697122501639018,0.870922886013691,1,0,0
"P2RX1",-2.04547683958165,2.16106899028752e-15,4.10491425125546e-13,1,0,0
"P2RX2",-0.17563580628082,0.160803800126031,0.411865585294618,1,0,0
"P2RX3",0.0166393841587862,0.877133604832481,0.955394057700419,1,0,0
"P2RX4",-0.588227620003667,2.75714229608217e-05,0.000366795548234684,1,0,0
"P2RX6",-0.27942751463483,0.0433902998995245,0.171125980854197,1,0,0
"P2RX6P",-0.185244812896572,0.303180095941032,0.587034045867109,1,0,0
"P2RX7",-1.27625391364223,2.00611178754487e-05,0.000277200137624525,1,0,0
"P2RY1",1.41223590832423,5.43765046642909e-11,3.42195428472451e-09,1,0,0
"P2RY1",1.92920074916331,3.9646279053164e-09,1.49058122536809e-07,1,0,0
"P2RY10",0.352484244632434,0.0368568860986543,0.151874887951037,1,0,0
"P2RY12",-0.0267870447032617,0.81447588228562,0.927570000890332,1,0,0
"P2RY13",-0.201331408103095,0.139260658277908,0.377336704815373,1,0,0
"P2RY14",0.173127980517648,0.082550716386495,0.268655808079743,1,0,0
"P2RY2",-0.622325366936066,3.8913402597919e-05,0.000497650966779129,1,0,0
"P2RY4",0.0995311465659947,0.351472532879135,0.633752756551925,1,0,0
"P2RY6",-0.573086896031544,4.22831011793452e-05,0.000534565676947171,1,0,0
"P2RY8",-0.076544616602412,0.598995833536803,0.815501398408213,1,0,0
"P2RY8",-0.684203135453668,6.12493685984205e-08,1.68151940406631e-06,1,0,0
"P3H1",0.476746993670679,0.000251663712078043,0.00251649631676397,1,0,0
"P3H2",0.0266072149687999,0.818587012864312,0.929837292249181,1,0,0
"P3H2-AS1",-0.00903881971432696,0.944529184967081,0.980840046980028,1,0,0
"P3H4",0.0751824322925776,0.591085199658435,0.810501129100463,1,0,0
"P4HA1",0.478214414373355,0.034568032794793,0.144901431815997,1,0,0
"P4HA2",-0.118416781427482,0.339930043852394,0.622566419553877,1,0,0
"P4HA2-AS1",0.0522900822826737,0.684144014575351,0.863765961172965,1,0,0
"P4HA3",-0.157097460516173,0.294550258104356,0.57830389940244,1,0,0
"P4HA3-AS1",-0.177958156079296,0.0929634717357608,0.290433659483527,1,0,0
"P4HB",0.538812118244857,0.000198655022136513,0.00205500871434701,1,0,0
"P4HTM",0.752806601378253,6.28679173340409e-08,1.71979036923432e-06,1,0,0
"PA2G4",0.593988084671064,8.71614989932993e-05,0.00100827143290695,1,0,0
"PA2G4P4",-0.168415440083258,0.298753165529503,0.582990554527419,1,0,0
"PAAF1",0.46658224117531,0.00736963295686919,0.0438165458248454,1,0,0
"PABPC1",-1.08507659144831,5.18255498872468e-06,8.47949499024875e-05,1,0,0
"PABPC1L",0.704470710524396,3.55164276269483e-05,0.000459306391720716,1,0,0
"PABPC1L2A",-0.0425718541794819,0.870487397253195,0.952480100094673,1,0,0
"PABPC1L2B",-0.0165883111067853,0.880678413276307,0.956554057301591,1,0,0
"PABPC1P2",-0.0211398108681102,0.858942849899366,0.9471300236269,1,0,0
"PABPC3",0.225590236055864,0.0775850309747422,0.25714040694924,1,0,0
"PABPC4",-0.585802480038502,2.50112283227049e-07,5.83055229990639e-06,1,0,0
"PABPC4-AS1",0.358325956962361,0.23350922090553,0.507851535200252,1,0,0
"PABPC4L",-0.0705438225330228,0.694789022197579,0.869626307000681,1,0,0
"PABPC5",0.0771665112163875,0.587316940132045,0.807978970058498,1,0,0
"PABPC5-AS1",-0.0977543653347106,0.460659132421071,0.72496722343129,1,0,0
"PABPN1L",-0.181314408020676,0.106502668299186,0.318277774284242,1,0,0
"PACC1",0.104819712812564,0.3728629695901,0.653476084088269,1,0,0
"PACRG",0.235885192645497,0.0703534396231403,0.240309637018151,1,0,0
"PACRG-AS1",0.226937332357165,0.0837698799803033,0.271047139907455,1,0,0
"PACRG-AS2",-0.0719370721608259,0.454974755186516,0.720363260360129,1,0,0
"PACRG-AS3",-0.0799309838350046,0.51551565610706,0.762725321711201,1,0,0
"PACRGL",0.192716907447807,0.269961282981346,0.552130688645722,1,0,0
"PACS1",-0.27912371587965,0.0243699972330776,0.111632344416753,1,0,0
"PACS2",-0.222396553777795,0.128823729981848,0.359522274122253,1,0,0
"PACSIN1",0.104986879274017,0.211877795308231,0.482450067993436,1,0,0
"PACSIN2",0.559170413400903,6.18153667497323e-07,1.29568198554355e-05,1,0,0
"PACSIN3",-0.0787685713868065,0.5742221586913,0.799939448205972,1,0,0
"PADI1",0.148722300209934,0.118568542411759,0.341349309412119,1,0,0
"PADI2",-0.064462396422349,0.565366861173673,0.7941649199777,1,0,0
"PADI3",0.0915651227071468,0.427092025961603,0.698940669535246,1,0,0
"PADI4",0.0611008223312144,0.632302862425091,0.834268833197482,1,0,0
"PADI6",-0.264102458343652,0.0706736009194073,0.240961230096222,1,0,0
"PAEP",-0.163080249426297,0.314700536533393,0.598896098080178,1,0,0
"PAF1",-0.338350669679736,0.000655939701759451,0.00573915127108951,1,0,0
"PAFAH1B1",-0.591790043482156,4.15634119831667e-08,1.19490909399541e-06,1,0,0
"PAFAH1B2",0.210010490878272,0.0199240664897957,0.0959678791575633,1,0,0
"PAFAH1B3",0.758641284268506,4.61342658593069e-07,1.00023491006003e-05,1,0,0
